id,created_at,updated_at,version,srd_version,name,category,description
396c2499-b1a8-541e-a216-52f24f49a360,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hide,ACTION,"With the Hide action, you try to hide yourself. To do so, you must succeed on a DC 15 Dexterity (Stealth) check while you're Heavily Obscured or behind Three-Quarters Cover or Total Cover, and you must be out of any enemy's line of sight; if you can see a creature, you can discern whether it can see you.

On a successful check, you have the Invisible condition while hidden. Make note of your check's total, which is the DC for a creature to find you with a Wisdom (Perception) check.

You stop being hidden immediately after any of the following occurs: you make a sound louder than a whisper, an enemy finds you, you make an attack roll, or you cast a spell with a Verbal component."
add85288-ad06-551c-be05-e2033cda3426,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,High Jump,NULL,"When you make a High Jump, you leap into the air a number of feet equal to 3 plus your Strength modifier (minimum of 0 feet) if you move at least 10 feet on foot immediately before the jump. When you make a standing High Jump, you can jump only half that distance. Either way, each foot of the jump costs a foot of movement.

You can extend your arms half your height above yourself during the jump. Thus, you can reach a distance equal to the height of the jump plus 11/2 times your height."
2d7401c7-8eae-5a26-a1c2-792505322971,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hit Point Dice,NULL,"Hit Point Dice, or Hit Dice for short, help determine a player character's Hit Point maximum, as explained in ""Character Creation."" Most monsters also have Hit Dice. A creature can spend Hit Dice during a Short Rest to regain Hit Points. See also ""Short Rest."""
bb586560-b3a9-54bb-ac26-b4291bcdb2b7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hit Points,NULL,"Hit Points (HP) are a measure of how difficult it is to kill or destroy a creature or an object. Damage reduces Hit Points, and healing restores them. You can't have more Hit Points than your Hit Point maximum, and you can't have less than 0. See also ""Breaking Objects"" and ""Playing the Game"" (""Damage and Healing"")."
c0bce65a-c27b-5034-a4b0-2ac59505c94f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hostile,ATTITUDE,"A Hostile creature views you unfavorably. You have Disadvantage on an ability check to influence a Hostile creature. See also ""Influence."""
852ec775-b7bd-564f-855d-1db9058f5f1f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Hover,NULL,"Some creatures can hover, as noted in their stat blocks, and some spells and other effects grant the ability to hover. Hovering while flying prevents you from falling in certain circumstances. See also ""Flying."""
de20e281-9618-511e-b90a-55954ef75c5e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Illusions,NULL,"Spells and other effects sometimes create magical illusions. Such an effect defines what the illusion does and which senses or mental faculties it deceives.

If an illusion manifests in space, the illusion is insubstantial and weightless, yet it seems to be affected by the environment as if the illusion were real unless the effect that created it specifies otherwise. For example, a visual illusion of a creature casts shadows and reflections, and wind appears to affect the illusory creature. Similarly, an audible illusion echoes in an echoey space."
547cdba7-fd97-5158-8bb6-9525f7a929f3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Immunity,NULL,"If you have Immunity to a damage type or a condition, it doesn't affect you in any way."
1dcd389b-6013-54a1-9cc0-9282ca6aa7bf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Improvised Weapons,NULL,"An improvised weapon is an object wielded as a makeshift weapon, such as broken glass, a table leg, or a frying pan. A Simple or Martial weapon also counts as an improvised weapon if it's wielded in a way contrary to its design; if you use a Ranged weapon to make a melee attack or throw a Melee weapon that lacks the Thrown property, the weapon counts as an improvised weapon. An improvised weapon follows the rules below.

Proficiency. Don't add your Proficiency Bonus to attack rolls with an improvised weapon. Damage. On a hit, the weapon deals 1d4 damage of a type the GM thinks is appropriate for the object. Range. If you throw the weapon, it has a normal range of 20 feet and a long range of 60 feet.

Weapon Equivalents. If an improvised weapon resembles a Simple or Martial weapon, the GM may say it functions as that weapon and uses that weapon's rules. For example, the GM could treat a table leg as a Club."
f8a4bcdd-08c1-57ab-886d-e9f1c4d79991,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Indifferent,ATTITUDE,"An Indifferent creature has no desire to help or hinder you. Indifferent is the default attitude of a monster. See also ""Influence."""
5e35abab-f259-5327-b6cd-a4b405e83fd4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Influence,ACTION,"With the Influence action, you urge a monster to do something. Describe or roleplay how you're communicating with the monster. Are you trying to deceive, intimidate, amuse, or gently persuade? The GM then determines whether the monster feels willing, unwilling, or hesitant due to your interaction; this determination establishes whether an ability check is necessary, as explained below. Willing. If your urging aligns with the monster's desires, no ability check is necessary; the monster fulfills your request in a way it prefers. Unwilling. If your urging is repugnant to the monster or counter to its alignment, no ability check is necessary; it doesn't comply. Hesitant. If you urge the monster to do something that it is hesitant to do, you must make an ability check, which is affected by the monster's attitude: Indifferent, Friendly, or Hostile, each of which is defined in this glossary. The Influence Checks table suggests which ability check to make based on how you're interacting with the monster. The GM chooses the check, which has a default DC equal to 15 or the monster's Intelligence score, whichever is higher. On a successful check, the monster does as urged. On a failed check, you must wait 24 hours (or a duration set by the GM) before urging it in the same way again.

Influence Checks
Ability Check  Interaction
Charisma (Deception)  Deceiving a monster
that understands you
Charisma (Intimidation)  Intimidating a monster
Charisma (Performance)  Amusing a monster
Charisma (Persuasion)  Persuading a monster
that understands you
Wisdom (Animal Handling)  Gently coaxing a Beast
or Monstrosity"
e7a3c919-2fd9-5e9d-8b9f-57d30e91b8d9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Initiative,NULL,"Initiative determines the order of turns during combat. The combat rules in ""Playing the Game"" explain how to roll Initiative.

Sometimes a GM might have combatants use their Initiative scores instead of rolling Initiative. Your Initiative score equals 10 plus your Dexterity modifier. If you have Advantage on Initiative rolls, increase your Initiative score by 5. If you have Disadvantage on those rolls, decrease that score by 5. See also ""Playing the Game"" (""Combat"")."
b46f90ed-74b2-5951-9eff-d6a3e11ba474,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Jumping,NULL,"When you jump, you make either a Long Jump (horizontal) or a High Jump (vertical). See also ""Long Jump"" and ""High Jump."""
92fe6873-44ec-5b35-97e4-842910d76bb2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Knocking Out a Creature,NULL,"When you would reduce a creature to 0 Hit Points with a melee attack, you can instead reduce the creature to 1 Hit Point. The creature then has the Unconscious condition and starts a Short Rest.

The creature remains Unconscious until it regains any Hit Points or until someone uses an action to administer first aid to it, which requires a successful DC 10 Wisdom (Medicine) check."
51e41149-f095-560c-b11e-2bdb3fb6cef9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Lightly Obscured,NULL,"You have Disadvantage on Wisdom (Perception) checks to see something in a Lightly Obscured space. See also ""Dim Light"" and ""Playing the Game"" (""Exploration"")."
fbfa94b4-4561-5a8d-bd7c-366a32359f2a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Line,AREA_OF_EFFECT,"A Line is an area of effect that extends from a point of origin in a straight path along its length and covers an area defined by its width. The effect that creates a Line specifies its length and width.

A Line's point of origin isn't included in the area of effect unless its creator decides otherwise."
607e783b-1375-54a6-847b-28afb1eb089b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Long Jump,NULL,"When you make a Long Jump, you leap horizontally a number of feet up to your Strength score if you move at least 10 feet immediately before the jump. When you make a standing Long Jump, you can leap only half that distance. Either way, each foot you jump costs a foot of movement.

If you land in Difficult Terrain, you must succeed on a DC 10 Dexterity (Acrobatics) check or have the Prone condition.

This Long Jump rule assumes that the height of the jump doesn't matter, such as a jump across a stream or chasm. At your GM's option, you must succeed on a DC 10 Strength (Athletics) check to clear a low obstacle (no taller than a quarter of the jump's distance), such as a hedge or low wall. Otherwise, you hit the obstacle."
25083a45-d263-525f-893e-ac340c1b36c6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Long Rest,NULL,"A Long Rest is a period of extended downtime—at least 8 hours—available to any creature. During a Long Rest, you sleep for at least 6 hours and perform no more than 2 hours of light activity, such as reading, talking, eating, or standing watch.

During sleep, you have the Unconscious condition. After you finish a Long Rest, you must wait at least 16 hours before starting another one.

Benefits of the Rest. To start a Long Rest, you must have at least 1 Hit Point. When you finish the rest, you gain the following benefits: Regain All HP. You regain all lost Hit Points and all spent Hit Point Dice. If your Hit Point maximum was reduced, it returns to normal. Ability Scores Restored. If any of your ability scores were reduced, they return to normal. Exhaustion Reduced. If you have the Exhaustion condition, its level decreases by 1. Special Feature. Some features are recharged by a Long Rest. If you have such a feature, it recharges in the way specified in its description.

Interrupting the Rest. A Long Rest is stopped by the following interruptions: •  Rolling Initiative •  Casting a spell other than a cantrip •  Taking any damage •  1 hour of walking or other physical exertion If you rested at least 1 hour before the interruption, you gain the benefits of a Short Rest. See also ""Short Rest.""

You can resume a Long Rest immediately after an interruption. If you do so, the rest requires 1 additional hour per interruption to finish."
069ae6c2-23b8-5f00-9692-c1281e3f2b8d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Magic,ACTION,"When you take the Magic action, you cast a spell that has a casting time of an action or use a feature or magic item that requires a Magic action to be activated.

If you cast a spell that has a casting time of 1 minute or longer, you must take the Magic action on each turn of that casting, and you must maintain Concentration while you do so. If your Concentration is broken, the spell fails, but you don't expend a spell slot. See also ""Concentration."""
4ea78d7c-c602-543a-8041-9a4c40c83255,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Magical Effect,NULL,"An effect is magical if it is created by a spell, a magic item, or a phenomenon that a rule labels as magical."
df4e611d-d391-526a-9a1b-ef8dbef63372,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Malnutrition,HAZARD,"A creature needs an amount of food per day based on its size, as shown in the Food Needs per Day table. A creature that eats but consumes less than half the required food for a day must succeed on a DC 10 Constitution saving throw or gain 1 Exhaustion level at the day's end. A creature that eats nothing for 5 days automatically gains 1 Exhaustion level at the end of the fifth day as well as an additional level at the end of each subsequent day without food.

Exhaustion caused by malnutrition can't be removed until the creature eats the full amount of food required for a day. See also ""Exhaustion.""

Food Needs per Day
Size  Food  Size  Food
Tiny  1/4 pound  Large  4 pounds
Small  1 pound  Huge  16 pounds
Medium  1 pound  Gargantuan 64 pounds"
cef3fcf5-b176-5f24-8383-38c3fdb77be1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Monster,NULL,"A monster is a creature controlled by the GM, even if the creature is benevolent. See also ""Creature"" and ""NPC."""
3b8f2ec1-57cb-5c26-9a71-01e8acc7a07b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Nonplayer Character,NULL,"A nonplayer character (NPC) is a monster that has a personal name and a distinct personality. See also ""Monster."""
f12a7ca2-009d-5af0-9ecb-d1bbb63b5d2e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Object,NULL,"An object is a nonliving, distinct thing. Composite things, like buildings, comprise more than one object. See also ""Breaking Objects."""
0ae600b8-2289-5741-ac10-a46c66199014,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Occupied Space,NULL,A space is occupied if a creature is in it or if it is completely filled by objects.
94d0d6ac-7b87-58a0-a464-018dbd932e0d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Opportunity Attacks,NULL,"You can make an Opportunity Attack when a creature that you can see leaves your reach using its action, its Bonus Action, its Reaction, or one of its speeds. To make the Opportunity Attack, take a Reaction to make one melee attack with a weapon or an Unarmed Strike against the provoking creature. The attack occurs right before the creature leaves your reach. See also ""Playing the Game"" (""Combat"")."
79f6ad34-1002-5d92-8514-d6e9bd9234dd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Passive Perception,NULL,"Passive Perception is a score that reflects a creature's general awareness of its surroundings. The GM uses this score when determining whether a creature notices something without consciously making a Wisdom (Perception) check.

A creature's Passive Perception equals 10 plus the creature's Wisdom (Perception) check bonus. If the creature has Advantage on such checks, increase the score by 5. If the creature has Disadvantage on them, decrease the score by 5. For example, a level 1 character with a Wisdom of 15 and proficiency in Perception has a Passive Perception of 14 (10 + 2 + 2). If that character has Advantage on Wisdom (Perception) checks, the score becomes 19."
9f023a6d-1950-5fa7-9443-48827f09e7dd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Per Day,NULL,"If a rule says you can use something a certain number of times per day, that means you must finish a Long Rest to use it again after you run out of uses."
2ca02399-a14b-5416-b843-bdeaecdbf948,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Player Character,NULL,"A player character is a character controlled by a player. See also ""Character Creation."""
3e132748-f18b-5572-90fb-e4cb522c81aa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Possession,NULL,Some effects cause a creature to be possessed by another creature or entity. A possessing effect defines how the possession operates. Possession can be prevented by the Protection from Evil and Good spell and ended by the Dispel Evil and Good spell.
515e5dfc-e8bb-51d5-8574-ca7c5b572f50,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Proficiency,NULL,"If you have proficiency with something, you can add your Proficiency Bonus to any D20 Test you make using that thing. A creature might have proficiency in a skill or saving throw or with a weapon or tool. See also ""Playing the Game"" (""Proficiency"")."
39e2c7a3-d563-53d0-8675-45004efa97df,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Reach,NULL,A creature has a reach of 5 feet unless a rule says otherwise.
ef7be7b4-e922-511c-aa37-0043849b6483,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Reaction,NULL,"A Reaction is a special action taken in response to a trigger defined in the Reaction's description. You can take a Reaction on another creature's turn, and if you take it on your turn, you can do so even if you also take an action, a Bonus Action, or both. Once you take a Reaction, you can't take another one until the start of your next turn. The Opportunity Attack is a Reaction available to all creatures. See also ""Opportunity Attacks"" and ""Playing the Game"" (""Actions"")."
6460ef4d-9d54-5070-ae0e-b34c91b53cb2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ready,ACTION,"You take the Ready action to wait for a particular circumstance before you act. To do so, you take this action on your turn, which lets you act by taking a Reaction before the start of your next turn.

First, you decide what perceivable circumstance will trigger your Reaction. Then, you choose the action you will take in response to that trigger, or you choose to move up to your Speed in response to it. Examples include ""If the cultist steps on the trapdoor, I'll pull the lever that opens it,"" and ""If the zombie steps next to me, I move away.""

When the trigger occurs, you can either take your Reaction right after the trigger finishes or ignore the trigger.

When you Ready a spell, you cast it as normal (expending any resources used to cast it) but hold its energy, which you release with your Reaction when the trigger occurs. To be readied, a spell must have a casting time of an action, and holding on to the spell's magic requires Concentration, which you can maintain up to the start of your next turn. If your Concentration is broken, the spell dissipates without taking effect."
59bd75dc-f124-5384-bf2c-57b2dd552f63,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Resistance,NULL,"If you have Resistance to a damage type, damage of that type is halved against you (round down). Resistance is applied only once to an instance of damage. See also ""Playing the Game"" (""Damage and Healing"")."
0168f390-0342-594a-a9f5-aeae85e13188,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Ritual,NULL,"If you have a spell prepared that has the Ritual tag, you can cast that spell as a Ritual. The Ritual version of a spell takes 10 minutes longer to cast than normal. It also doesn't expend a spell slot, which means the ritual version of a spell can't be cast at a higher level. See also ""Spells."""
d5dc784d-d571-5423-b43d-d1a1ec8bb1ba,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Round Down,NULL,"Whenever you divide or multiply a number in the game, round down if you end up with a fraction, even if the fraction is one-half or greater. Some rules make an exception and tell you to round up."
81ea8100-f401-579a-b012-8fce16af9adf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Save,NULL,"Save is another name for a saving throw. See also ""Saving Throw."""
b9d4c715-c3e2-5ae5-ac0a-043f404d8a6a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Saving Throw,NULL,"A saving throw—also called a save—represents an attempt to avoid or resist a threat. You normally make a saving throw only when a rule requires you to do so, but you can decide to fail the save without rolling. The result of a save is detailed in the effect that allowed it. If a target is forced to make a save and lacks the ability score used by it, the target automatically fails. See also ""Playing the Game"" (""D20 Tests"")."
fb5c6fa9-5ea5-50a6-b3f1-6cb0c25b53dd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Search,ACTION,"When you take the Search action, you make a Wisdom check to discern something that isn't obvious. The Search table suggests which skills are applicable when you take this action, depending on what you're trying to detect.

Search
Skill  Thing to Detect
Insight  Creature's state of mind
Medicine  Creature's ailment or cause of death
Perception  Concealed creature or object
Survival  Tracks or food"
37d10e67-970a-5522-b8c8-b8d48bac6d97,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Shape-Shifting,NULL,"If an effect, such as Wild Shape or the Polymorph spell, lets you shape-shift, its description specifies what happens to you. Unless that description says otherwise, any ongoing effects on you—conditions, spells, curses, and the like—carry over from one form to the other. You revert to your true form if you die."
398df10e-cf31-5e11-9390-030f69b6966c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Short Rest,NULL,"A Short Rest is a 1-hour period of downtime, during which a creature does nothing more strenuous than reading, talking, eating, or standing watch. To start a Short Rest, you must have at least 1 Hit Point.

Benefits of the Rest. When you finish the rest, you gain the following benefits: Spend Hit Point Dice. You can spend one or more of your Hit Point Dice to regain Hit Points. For each Hit Point Die you spend in this way, roll the die and add your Constitution modifier to it. You regain Hit Points equal to the total (minimum of 1 Hit Point). You can decide to spend an additional Hit Point Die after each roll. Special Feature. Some features are recharged by a Short Rest. If you have such a feature, it recharges in the way specified in its description.

Interrupting the Rest. A Short Rest is stopped by the following interruptions: •  Rolling Initiative •  Casting a spell other than a cantrip •  Taking any damage An interrupted Short Rest confers no benefits."
34b3a4ab-e69d-52f8-a3bf-40c19c03e2d0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Simultaneous Effects,NULL,"If two or more things happen at the same time on a turn, the person at the game table—player or GM— whose turn it is decides the order in which those things happen. For example, if two effects occur at the start of a player character's turn, the player decides which of the effects happens first."
1af01067-0888-5f23-97c2-bfc2e969ad67,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Size,NULL,"A creature or an object belongs to a size category: Tiny, Small, Medium, Large, Huge, or Gargantuan. A creature's size determines how much space the creature occupies in combat. An object's size affects its Hit Points. See also ""Breaking Objects"" and ""Playing the Game"" (""Combat"")."
ddc006da-b734-5168-aec5-0d69d434d8da,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Skill,NULL,"A skill is an area of specialization associated with an ability check. If you have proficiency in a skill, you can add your Proficiency Bonus when you make an ability check associated with that skill. See also ""Playing the Game"" (""Proficiency"")."
2053f932-bab9-54ca-b741-1a253c98e74a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Speed,NULL,"A creature has a Speed, which is the distance in feet the creature can cover when it moves on its turn. See also ""Climbing,"" ""Crawling,"" ""Flying,"" ""Jumping,"" ""Swimming"" and ""Playing the Game"" (""Combat"").

Special Speeds. Some creatures have special speeds, such as a Burrow Speed, Climb Speed, Fly Speed, or Swim Speed, each of which is defined in this glossary. If you have more than one speed, choose which one to use when you move; you can switch between the speeds during your move. Whenever you switch, subtract the distance already moved from the new speed. The result determines how much farther you can move. If the result is 0 or less, you can't use the new speed during the current move. For example, if you have a Speed of 30 and a Fly Speed of 40, you could fly 10 feet, walk 10 feet, and leap into the air to fly 20 feet more.

Changes to Your Speeds. If an effect increases or decreases your Speed for a time, any special speed you have increases or decreases by an equal amount for the same duration. For example, if your Speed is reduced to 0 and you have a Climb Speed, your Climb Speed is also reduced to 0. Similarly, if your Speed is halved and you have a Fly Speed, your Fly Speed is also halved."
d3114bd8-8939-5b3d-b4bd-656e3b8d65a5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Spell,NULL,"A spell is a magical effect that has the characteristics described in ""Spells."""
b70b1430-1570-5c29-9adf-b0fe2b7602f5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Spell Attack,NULL,"A spell attack is an attack roll made as part of a spell or another magical effect. See also ""Spells"" (""Casting Spells"")."
49983344-8cbe-540a-8121-5ac8f8898ead,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Spellcasting Focus,NULL,"A Spellcasting Focus is an object that certain creatures can use in place of a spell's Material components if those materials aren't consumed by the spell and don't have a cost specified. Some classes allow its members to use certain types of Spellcasting Focuses. See also ""Spells"" (""Casting Spells"")."
9556c0d5-5cd9-5be1-87af-c7073739735d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Sphere,AREA_OF_EFFECT,"A Sphere is an area of effect that extends in straight lines from a point of origin outward in all directions. The effect that creates a Sphere specifies the distance it extends as the radius of the Sphere.

A Sphere's point of origin is included in the Sphere's area of effect."
82cea64f-c5b1-5c89-bde8-8b034287bcc8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Stable,NULL,"A creature is Stable if it has 0 Hit Points but isn't required to make Death Saving Throws. See also ""Playing the Game"" (""Damage and Healing"")."
716ea3b5-54b2-5a62-b70e-8f486c2a77ab,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Stat Block,NULL,"A stat block contains the game statistics of a monster. Each stat block includes the following information presented after the monster's name. Size. A monster is Tiny, Small, Medium, Large, Huge, or Gargantuan. See also ""Size.""

Creature Type. This entry notes the family of beings a monster belongs to, along with any descriptive tags. See also ""Creature Type."" Alignment. An alignment is suggested for the monster, with the GM determining its actual alignment. See also ""Alignment.""

AC, Initiative, and HP. These entries give the monster's Armor Class, Initiative, and Hit Points, which are detailed in ""Playing the Game."" In parentheses after the Hit Points, the monster's Hit Point Dice are provided, along with the contribution of its Constitution, if any, to its Hit Points. Following the Initiative modifier is an Initiative score. Some creatures that are created by magic lack Hit Dice and Initiative information. Speed. Here the monster's Speed is provided, along with any special speeds. See also ""Burrow Speed,"" ""Climb Speed,"" ""Fly Speed,"" and ""Swim Speed.""

Ability Scores. A table provides the monster's ability scores, modifiers, and saving throw modifiers, all of which are detailed in ""Playing the Game."" Skills. This entry lists the monster's skill proficiencies, if any. See also ""Playing the Game"" (""Proficiency"").

Resistances and Vulnerabilities. These entries list the monster's Resistances and Vulnerabilities, if any. See also ""Resistance"" and ""Vulnerability."" Immunities. This section lists the monster's damage and condition Immunities, if any. See also ""Immunity."" Gear. If the monster has any equipment that can be given away or retrieved, it's listed in this entry. Senses. This entry lists the monster's special senses, such as Darkvision, and its Passive Perception. See also ""Passive Perception."" Languages. This entry lists any languages the monster knows. CR. Challenge Rating summarizes the threat a monster poses and is detailed in ""Monsters."" The Experience Points characters receive for defeating a monster and its Proficiency Bonus follow. Some creatures that are created by magic have no CR. See also ""Challenge Rating"" and ""Experience Points."" Traits. The monster's traits, if any, are features that are active at all times or in certain situations. Actions. The monster can take these actions in addition to those detailed in this glossary. See also ""Playing the Game"" (""Actions"").

Bonus Actions. If the monster has Bonus Action options, they are listed in this section. Reactions. If the monster can take special Reactions, those are listed in this section.

Attack Notation. The entry for a monster's attack starts by identifying whether the attack is a melee or a ranged attack and then provides the attack roll's bonus, its reach or range, and what happens on a hit. An attack is against one target unless its entry says otherwise.

Saving Throw Effect Notation. If an effect forces a saving throw, the effect's entry starts by identifying the kind of saving throw required and then provides the save's DC, a description of which creatures must make the save, and what happens on a failed or a successful save.

Damage Notation. A stat block usually provides both a static number and a die expression for each instance of damage. For example, an attack might deal 4 (1d4 + 2) damage on a hit. The GM determines whether you use the static number or the die expression in parentheses; you don't use both."
86fced1b-a0df-5c52-96a1-d6e051b01db4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Study,ACTION,"When you take the Study action, you make an Intelligence check to study your memory, a book, a clue, or another source of knowledge and call to mind an important piece of information about it.

The Areas of Knowledge table suggests which skills are applicable to various areas of knowledge.

Areas of Knowledge
Skill  Areas
Arcana  Spells, magic items, eldritch symbols,
magical traditions, planes of existence,
and certain creatures (Aberrations,
Constructs, Elementals, Fey, and
Monstrosities)
History  Historic events and people, ancient
civilizations, wars, and certain creatures
(Giants and Humanoids)
Investigation Traps, ciphers, riddles, and gadgetry
Nature  Terrain, flora, weather, and certain
creatures (Beasts, Dragons, Oozes, and
Plants)
Religion  Deities, religious hierarchies and rites,
holy symbols, cults, and certain crea-
tures (Celestials, Fiends, and Undead)"
bcc63706-3976-5041-950f-d1801336da61,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Suffocation,HAZARD,"A creature can hold its breath for a number of minutes equal to 1 plus its Constitution modifier (minimum of 30 seconds) before suffocation begins. When a creature runs out of breath or is choking, it gains 1 Exhaustion level at the end of each of its turns. When a creature can breathe again, it removes all levels of Exhaustion it gained from suffocating."
0e2a2888-c96d-5a19-81ec-73b083c243dd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Surprise,NULL,"If a creature is caught unawares by the start of combat, that creature is surprised, which causes it to have Disadvantage on its Initiative roll. See also ""Playing the Game"" (""Combat"")."
d812b627-5016-536e-9e96-4f0ab1e1935a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Swimming,NULL,"While you're swimming, each foot of movement costs 1 extra foot (2 extra feet in Difficult Terrain). You ignore this extra cost if you have a Swim Speed and use it to swim. At the GM's option, moving any distance in rough water might require a successful DC 15 Strength (Athletics) check."
4243bf47-395f-50fe-bfd4-69ec2b7aefbb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Swim Speed,NULL,"A Swim Speed can be used to swim without expending the extra movement normally associated with swimming. See also ""Swimming"" and ""Speed."""
d39a5177-e040-512e-b187-3a983c4811a0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Target,NULL,"A target is the creature or object targeted by an attack roll, forced to make a saving throw by an effect, or selected to receive the effects of a spell or another phenomenon."
bfa20934-cb50-5d98-9e5a-124c19666898,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Telepathy,NULL,"Telepathy is a magical ability that allows a creature to communicate mentally with another creature within a specified range. Unless a rule states otherwise, the contacted creature doesn't need to share a language with the telepath to understand this communication, but the contacted creature must be able to understand at least one language or be telepathic itself to understand.

A telepath doesn't need to see a contacted creature, and the telepath can start or end the telepathic contact at any time (no action required). Telepathic contact can't be initiated and is immediately broken if either the telepath or the other creature has the Incapacitated condition. Telepathic contact is also broken if the contacted creature is no longer within the telepathy's range or if the telepath contacts a different creature within range.

A creature without telepathy can receive telepathic messages but can't initiate a telepathic conversation. Once a telepathic conversation starts, the non-telepath can communicate mentally to the telepath until the telepathic connection ends."
51fb7fe7-fe2f-5d2e-b9ee-45e9f40ce012,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Teleportation,NULL,"Teleportation is a special kind of magical transportation. If you teleport, you disappear and reappear elsewhere instantly, without moving through the intervening space. This transportation doesn't expend movement unless a rule tells you otherwise, and teleportation never provokes Opportunity Attacks.

When you teleport, all the equipment you're wearing and carrying teleports with you. If you're touching another creature when you teleport, that creature doesn't teleport with you unless the teleportation effect says otherwise.

If the destination space of your teleportation is occupied by another creature or blocked by a solid obstacle, you instead appear in the nearest unoccupied space of your choice.

The description of a teleportation effect tells you if you must see the teleportation's destination."
d4013de9-48da-512f-9a11-5c3737bf1431,2026-09-08T00:00:00,2026-09-08T00:00:00,0,SRD_5_2,Temporary Hit Points,NULL,"Temporary Hit Points are granted by certain effects and act as a buffer against losing real Hit Points. See also ""Playing the Game"" (""Damage and Healing"")."
