id,created_at,updated_at,version,feature_id,capability,amount,second_amount,duration_unit,damage_type,notes
70fd1964-bd73-5df1-802d-aef368763175,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e2d66231-dee3-59b4-b375-0d2604f9245e,MIND_SHIELDED,NULL,NULL,NULL,NULL,No magic can observe the sphinx remotely or detect its thoughts without its permission. Wisdom (Insight) checks made to ascertain its intentions or sincerity are made with Disadvantage.
51bbb53c-2281-552b-9469-7110e14113f0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,68fcf094-9c2b-5199-8808-40eaa85fd9b4,MIND_SHIELDED,NULL,NULL,NULL,NULL,No magic can observe the sphinx remotely or detect its thoughts without its permission. Wisdom (Insight) checks made to ascertain its intentions or sincerity are made with Disadvantage.
faff4bd1-b898-5770-acf5-db534ac45549,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e3df3fed-56e0-5973-b864-0838e98f919c,CANNOT_SHAPE_SHIFT,NULL,NULL,NULL,NULL,The golem can't shape-shift.
1e90cf01-5f87-568d-93ff-d8894d7d8f7e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b7874eb7-26b5-525f-85c3-f0ccf3b69243,BREATHE_AIR_AND_WATER,NULL,NULL,NULL,NULL,The giant can breathe air and water.
b97d397d-a606-5abc-9044-9380b48775a5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,870e558a-c439-5ced-8aca-eadbd2a91ec5,DOUBLE_DAMAGE_TO_OBJECTS,NULL,NULL,NULL,NULL,The tarrasque deals double damage to objects and structures.
2ca1a26a-7530-555b-a0ff-1c22ebe1e609,2026-09-08T00:00:00,2026-09-08T00:00:00,0,26842b38-6008-5380-9e33-1629ad2aeff7,DOUBLE_DAMAGE_TO_OBJECTS,NULL,NULL,NULL,NULL,The treant deals double damage to objects and structures.
63d908f9-dc1b-5789-844b-4d7ea0cf60d9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dcc649cf-6c44-5c6f-bf06-06de74369157,OTHER,NULL,NULL,NULL,NULL,"The limb uncannily has the same senses as a whole troll. If the limb isn't destroyed within 24 hours, roll 1d12. On a 12, the limb turns into a Troll. Otherwise, the limb withers away."
e57d55a6-7d77-55ff-8d22-235db78faf60,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7f45831d-c935-529a-b81b-5c7afd5b8ebd,OTHER,NULL,NULL,NULL,NULL,"While the familiar and its vampire master are on the same plane of existence, the vampire can communicate with the familiar telepathically, and the vampire can perceive through the familiar's senses."
91e17f82-9b2e-57b8-9fa3-599d73012f92,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1ddf824b-4fa8-5204-b68b-67cb07a986d8,CLIMB_WITHOUT_CHECK,NULL,NULL,NULL,NULL,"The vampire can climb difficult surfaces, including along ceilings, without needing to make an ability check."
35e3f838-d143-562c-b1b4-ed4cdb8b868f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,84e0e596-5b79-57a8-9387-1ef6de74a5c6,OTHER,NULL,NULL,NULL,NULL,The vampire has these weaknesses: Forbiddance. The vampire can't enter a residence without an invitation from an occupant.
c23c6815-adc3-58fa-af65-fcb677583631,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7ff19e92-906e-5790-9e49-236060783154,CLIMB_WITHOUT_CHECK,NULL,NULL,NULL,NULL,"The vampire can climb difficult surfaces, including along ceilings, without needing to make an ability check."
b9de9e88-3049-5f01-bc82-cd65b406b083,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d8ca6e25-5682-5d43-b3ca-75c822ad1370,OTHER,NULL,NULL,NULL,NULL,The vampire has these weaknesses: Forbiddance. The vampire can't enter a residence without an invitation from an occupant.
23cf7ac4-7764-5d99-9075-53e98cb3a56c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3d74b560-9522-50f6-aa4d-6d8f378fec71,SQUEEZE_THROUGH_INCH,NULL,NULL,NULL,NULL,The elemental can enter an enemy's space and stop there. It can move through a space as narrow as 1 inch without expending extra movement to do so.
da313f82-8b97-55d8-9932-9233a3c3e768,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3d74b560-9522-50f6-aa4d-6d8f378fec71,OCCUPY_CREATURE_SPACE,NULL,NULL,NULL,NULL,The elemental can enter an enemy's space and stop there. It can move through a space as narrow as 1 inch without expending extra movement to do so.
5944f31b-052b-56b7-8fbd-93c6fbbf8cc7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,eccab190-c757-5e80-8a4e-e597b6cec01d,IGNORE_ICE_TERRAIN,NULL,NULL,NULL,NULL,"The dragon can move across and climb icy surfaces without needing to make an ability check. Additionally, Difficult Terrain composed of ice or snow doesn't cost it extra movement."
c15b75b8-e36c-5d75-a149-baa962c06190,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7b8aca01-5125-5fc1-9bfa-5907a8753b5e,IGNORE_ICE_TERRAIN,NULL,NULL,NULL,NULL,"The dragon can move across and climb icy surfaces without needing to make an ability check. Additionally, Difficult Terrain composed of ice or snow doesn't cost it extra movement."
771e9dfd-77fc-524d-ae51-b178b969434d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7f5f4307-a956-528c-993c-856fa5231d05,IGNORE_ICE_TERRAIN,NULL,NULL,NULL,NULL,"The dragon can move across and climb icy surfaces without needing to make an ability check. Additionally, Difficult Terrain composed of ice or snow doesn't cost it extra movement."
41a7bd73-c151-5229-983b-7eb7133c2692,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b7e3073d-4795-5ca4-aa0d-ae8befbf76c1,IGNORE_ICE_TERRAIN,NULL,NULL,NULL,NULL,"The dragon can move across and climb icy surfaces without needing to make an ability check. Additionally, Difficult Terrain composed of ice or snow doesn't cost it extra movement."
e83ad216-3a5e-5500-9374-e95bd042ea8a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,96442264-bf5c-571e-b80c-85097349f43d,CANNOT_CARRY,NULL,NULL,NULL,NULL,The wisp can't wear or carry anything.
90a762c0-bed1-5c61-bb1a-3f4337b38938,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d334daac-6f57-5ccf-a1bd-2d33c52f1955,MOVE_THROUGH_OBJECTS,NULL,NULL,NULL,NULL,The wisp can move through other creatures and objects as if they were Difficult Terrain. It takes 5 (1d10) Force damage if it ends its turn inside an object.
a292ebb8-d41b-5fbd-8178-dcfe28fc04ca,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dea624d3-b16b-5800-9097-76cf353ae521,MOVE_THROUGH_OBJECTS,NULL,NULL,NULL,NULL,The wraith can move through other creatures and objects as if they were Difficult Terrain. It takes 5 (1d10) Force damage if it ends its turn inside an object.
224a4795-1e13-57b0-821b-523bfa40e614,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f78f767b-c0ca-5ec0-9948-481ffe7cfd74,BURROW_THROUGH_ROCK,NULL,NULL,NULL,NULL,"The xorn can burrow through nonmagical, unworked earth and stone. While doing so, the xorn doesn't disturb the material it moves through."
92f5aedb-ab7b-5c69-9f46-74a8b5ba7471,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0c146569-eeb4-5b74-be51-696751d0d4aa,DETECT_AT_RANGE,60,NULL,NULL,NULL,The xorn can pinpoint the location of precious metals and stones within 60 feet of itself.
1d2743c7-8732-5398-9137-5e8b244d2bb8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,423087b3-7fba-5a9a-b849-ff1c5fb56614,BREATHE_AIR_AND_WATER,NULL,NULL,NULL,NULL,The archelon can breathe air and water.
7f21187e-965c-5ced-a62d-a44cd9ec0b88,2026-09-08T00:00:00,2026-09-08T00:00:00,0,15074a39-9f7e-5115-abaa-270593b14bda,JUMP_USES_DEXTERITY,NULL,NULL,NULL,NULL,The cat's jump distance is determined using its Dexterity rather than its Strength.
8bf74b69-55e9-51ae-b7b1-1acd9acf664f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2b178a1a-1217-5b28-bdf5-2eea0f8a4c5d,BREATHE_AIR_AND_WATER,NULL,NULL,NULL,NULL,The crab can breathe air and water.
f99f5788-ef31-575c-9e67-406ec7475079,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7f9df810-6a78-51bb-bb17-f00a25ed375d,HOLD_BREATH,1,NULL,HOUR,NULL,The crocodile can hold its breath for 1 hour.
2a6fd0d9-3859-50f3-97b9-0aca2de9a46a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,73b2b493-abbe-54cb-912c-c393b0e68281,NO_OPPORTUNITY_ATTACK_ON_EXIT,NULL,NULL,NULL,NULL,The deer doesn't provoke an Opportunity Attack when it moves out of an enemy's reach.
43fa62c3-829d-572a-a7fd-2da01cecf747,2026-09-08T00:00:00,2026-09-08T00:00:00,0,daed80ff-71f0-5435-addc-48c91dea4bbd,NO_OPPORTUNITY_ATTACK_ON_EXIT,NULL,NULL,NULL,NULL,The snake doesn't provoke an Opportunity Attack when it flies out of an enemy's reach.
dfee2ea5-b6a4-56aa-97b4-d4d22413b386,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a0ea3062-7475-5401-a73e-c3210c94dc54,BREATHE_AIR_AND_WATER,NULL,NULL,NULL,NULL,The frog can breathe air and water.
06b8965a-e46e-5bd0-8b8d-4777ac8b596f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,34c631ce-85bc-5c5a-aeca-2eff6ea93e15,FIXED_JUMP_DISTANCE,10,5,NULL,NULL,The frog's Long Jump is up to 10 feet and its High Jump is up to 5 feet with or without a running start.
4c1b49f8-38c4-5aff-95fd-287e178f49f2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c2ce200f-de52-5f48-b2af-8d04297f2bcb,BREATHE_AIR_AND_WATER,NULL,NULL,NULL,NULL,The crab can breathe air and water.
e30bbd5f-1532-582a-9690-c448ce73900c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c0c0b5f4-a08c-5d83-a11b-12a5fc84839b,HOLD_BREATH,1,NULL,HOUR,NULL,The crocodile can hold its breath for 1 hour.
220e60ba-a1d5-5253-84f7-dab65bf50274,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a0684de9-c3b7-55f6-882c-bfabaf894090,BREATHE_AIR_AND_WATER,NULL,NULL,NULL,NULL,The frog can breathe air and water.
26d7cfd5-8642-5f04-9581-7ea5cf59f0e4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,56be0b8a-5bca-58b6-bb14-620dd371c5f0,FIXED_JUMP_DISTANCE,20,10,NULL,NULL,The frog's Long Jump is up to 20 feet and its High Jump is up to 10 feet with or without a running start.
a0da3675-60bc-52a3-aa16-15ebbb33199a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,23a73c58-2df9-575b-aa80-b3300fc95882,CLIMB_WITHOUT_CHECK,NULL,NULL,NULL,NULL,"The lizard can climb difficult surfaces, including along ceilings, without needing to make an ability check."
447bfb4c-20e9-5b2f-b47b-46f02ad2a4cf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6cba6307-18ba-57e9-ba13-da7670bf36f4,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The octopus can breathe only underwater. It can hold its breath for 1 hour outside water.
31ceed4a-a312-508d-95c9-5600acc6c695,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6cba6307-18ba-57e9-ba13-da7670bf36f4,HOLD_BREATH,1,NULL,HOUR,NULL,The octopus can breathe only underwater. It can hold its breath for 1 hour outside water.
6ec98e95-6e98-55b0-b2b3-b7a694734dc8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b4556f3c-e3b8-5eaf-a092-a6b21f28bc65,NO_OPPORTUNITY_ATTACK_ON_EXIT,NULL,NULL,NULL,NULL,The owl doesn't provoke an Opportunity Attack when it flies out of an enemy's reach.
059e959a-56a4-50e7-9658-fb168f4e392d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f882a941-cdf8-586a-8a15-afcf342a4a11,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The seahorse can breathe only underwater.
8c652302-81ae-52a1-b9c9-4929f700ca99,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4504725e-862a-5af5-bb8d-a7f09f459a43,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The shark can breathe only underwater.
4b992245-6436-5be4-9052-1473c58e931c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,959fb3cd-5522-5ccf-b30c-44555c3d71a9,CLIMB_WITHOUT_CHECK,NULL,NULL,NULL,NULL,"The spider can climb difficult surfaces, including along ceilings, without needing to make an ability check."
2e2b0917-cc79-5f5d-8fd7-c70953badfea,2026-09-08T00:00:00,2026-09-08T00:00:00,0,19cb777a-b4fd-5f17-b7ba-853424da8d91,IGNORE_WEB_TERRAIN,NULL,NULL,NULL,NULL,"The spider ignores movement restrictions caused by webs, and it knows the location of any other creature in contact with the same web."
542a1713-8158-55ee-af0c-54bce8c84982,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fcef6821-bcf5-525f-b0cc-dd9822fb263c,BREATHE_AIR_AND_WATER,NULL,NULL,NULL,NULL,The toad can breathe air and water.
7947901f-bb90-51c0-825c-a789fb2cea2b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,09625efe-36a3-5474-8d12-2316a1415ce7,FIXED_JUMP_DISTANCE,20,10,NULL,NULL,The toad's Long Jump is up to 20 feet and its High Jump is up to 10 feet with or without a running start.
300586d5-a9ad-5aea-9bfa-790ba769ee49,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ce42c1c7-3057-5285-9238-9982db15b063,NO_OPPORTUNITY_ATTACK_ON_EXIT,NULL,NULL,NULL,NULL,The wasp doesn't provoke an Opportunity Attack when it flies out of an enemy's reach.
33b47be6-628d-5fa1-b33b-190cc76a4097,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0dc3ffe3-21ae-5028-bf31-0c57b79e1d48,CLIMB_WITHOUT_CHECK,NULL,NULL,NULL,NULL,"The spider can climb difficult surfaces, including along ceilings, without needing to make an ability check."
1a45b977-b793-5e97-a726-56457dd384fa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,893cf81e-8a78-54dc-89a3-b8db3b86e8d5,HOLD_BREATH,10,NULL,MINUTE,NULL,The hippopotamus can hold its breath for 10 minutes.
7cd8d0db-5c18-5641-80ba-01aa4a53c24e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0cec32bf-70e0-5bf9-b7c2-d9856a5085b3,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The shark can breathe only underwater.
571da643-e02a-55eb-9b70-596e3f3a1183,2026-09-08T00:00:00,2026-09-08T00:00:00,0,97374fab-78ee-58ee-96d4-a30efa9f603b,HOLD_BREATH,30,NULL,MINUTE,NULL,The whale can hold its breath for 30 minutes.
c0a82d15-69cf-56bf-a492-4d09d358207b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,03c40f71-710d-5e9d-b006-0de4664943ae,CLIMB_WITHOUT_CHECK,NULL,NULL,NULL,NULL,"The lizard can climb difficult surfaces, including along ceilings, without needing to make an ability check."
013883ed-b781-5bb0-9c2d-080e06dda608,2026-09-08T00:00:00,2026-09-08T00:00:00,0,058d5a86-3d4b-53bd-b659-04719f8e2b51,OVERSIZED_CARRYING_CAPACITY,NULL,NULL,NULL,NULL,The mule counts as one size larger for the purpose of determining its carrying capacity.
b602bc57-2f04-5127-9e60-d9790809e83d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c8c3749b-ef3c-5a33-b9bc-2daf443bed57,SQUEEZE_THROUGH_INCH,NULL,NULL,NULL,NULL,The octopus can move through a space as narrow as 1 inch without expending extra movement to do so.
aaf398c1-e64d-57b0-99bb-5f15e868f438,2026-09-08T00:00:00,2026-09-08T00:00:00,0,15f6953a-7efa-5bc7-9ee7-e5227b6bb727,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The octopus can breathe only underwater.
005449d3-a8f0-5054-bf73-f67d5d9e5dff,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b03c7d21-fee6-53fb-9b1c-0ea3a3239ce8,NO_OPPORTUNITY_ATTACK_ON_EXIT,NULL,NULL,NULL,NULL,The owl doesn't provoke an Opportunity Attack when it flies out of an enemy's reach.
40300a32-989b-5f7a-897c-b9f3317b163f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,eea6d760-f1f0-536d-8cc7-01d223be8916,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The piranha can breathe only underwater.
1bfc2bac-bb34-5ef0-9992-6418effeeb35,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1045d67e-c216-5476-abcf-f52b1920a390,HOLD_BREATH,1,NULL,HOUR,NULL,The plesiosaurus can hold its breath for 1 hour.
167ec38f-daab-5d29-9625-15a06671ed0a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3d81051c-d86b-5712-ac65-06ced311be8a,NO_OPPORTUNITY_ATTACK_ON_EXIT,NULL,NULL,NULL,NULL,The pteranodon doesn't provoke an Opportunity Attack when it flies out of an enemy's reach.
433114e3-a453-52ca-8c1a-8d53df4db318,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9f71757a-394f-56c2-af97-c65986a19da1,NO_OPPORTUNITY_ATTACK_ON_EXIT,NULL,NULL,NULL,NULL,The rat doesn't provoke an Opportunity Attack when it moves out of an enemy's reach.
8a0862cc-a404-50ff-ad62-84c1d103f608,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9d84d5d1-de63-5b0c-8873-d6df4570ca53,SPECIAL_COMMUNICATION,NULL,NULL,NULL,NULL,"The raven can mimic simple sounds it has heard, such as a whisper or chitter. A hearer can discern the sounds are imitations with a successful DC 10 Wisdom (Insight) check."
246ce2dd-30a9-54d4-9bd0-cfd47e612a51,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b23555ac-8ac6-5ad4-9046-551b0824e6d2,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The shark can breathe only underwater.
e45049c4-a9d0-5616-98b5-ecf775b531d8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,00e4db2e-c4ae-52c5-93c5-0f4782fdf962,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The seahorse can breathe only underwater.
214ba0dd-5e5d-5aef-907c-51fbc9c40a24,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0fc06221-9c42-5ac8-9be3-43fefde3529d,CLIMB_WITHOUT_CHECK,NULL,NULL,NULL,NULL,"The spider can climb difficult surfaces, including along ceilings, without needing to make an ability check."
8f91b6a6-3755-5465-9761-bafd022403e1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a09853a8-1927-5e67-90b6-f3eaf0782624,IGNORE_WEB_TERRAIN,NULL,NULL,NULL,NULL,"The spider ignores movement restrictions caused by webs, and the spider knows the location of any other creature in contact with the same web."
413dbd24-4635-545d-9db9-93a385ca86c1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8598cbd1-d86e-5996-84f0-85ebb3a1804f,OCCUPY_CREATURE_SPACE,NULL,NULL,NULL,NULL,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny bat. The swarm can't regain Hit Points or gain Temporary Hit Points."
48236f52-8e5d-5135-b6a7-422a9a470c09,2026-09-08T00:00:00,2026-09-08T00:00:00,0,40d166c9-1d1f-51ac-b924-d3d65691b2aa,CLIMB_WITHOUT_CHECK,NULL,NULL,NULL,NULL,"If the swarm has a Climb Speed, the swarm can climb difficult surfaces, including along ceilings, without needing to make an ability check."
d95fff10-5588-54b1-aa79-5981a5746d2f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,07efe51c-8374-5285-be6e-8ddccbba6c5e,OCCUPY_CREATURE_SPACE,NULL,NULL,NULL,NULL,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny insect. The swarm can't regain Hit Points or gain Temporary Hit Points."
7c5f57e9-ca64-599a-8286-96bfe7e45b5f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b7e7efbe-acb5-59f2-8fbc-5f71a4d0b122,OCCUPY_CREATURE_SPACE,NULL,NULL,NULL,NULL,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny piranha. The swarm can't regain Hit Points or gain Temporary Hit Points."
95fd8c24-f057-53c1-a83b-fe35fe55687d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,13236a90-f77c-5659-8c47-e9dbcded0f09,BREATHE_ONLY_WATER,NULL,NULL,NULL,NULL,The swarm can breathe only underwater.
f06c81d5-c161-55cf-a657-f6ac61306fc1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7819edb9-c626-50ef-a89a-7b89481dcd93,OCCUPY_CREATURE_SPACE,NULL,NULL,NULL,NULL,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny rat. The swarm can't regain Hit Points or gain Temporary Hit Points."
70326e06-2568-5a3c-8311-461d71605414,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2699548d-3273-5395-b750-4689d670935b,OCCUPY_CREATURE_SPACE,NULL,NULL,NULL,NULL,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny raven. The swarm can't regain Hit Points or gain Temporary Hit Points."
81ba5339-ef73-5468-99c1-66a9f59240ad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5127d7e8-7649-5b56-a24e-4792f8315eec,OCCUPY_CREATURE_SPACE,NULL,NULL,NULL,NULL,"The swarm can occupy another creature's space and vice versa, and the swarm can move through any opening large enough for a Tiny snake. The swarm can't regain Hit Points or gain Temporary Hit Points."
