id,created_at,updated_at,version,step_id,outcome,kind,ordinal,dice_count,dice_faces,dice_bonus,dice_average,damage_type,half_damage,condition_id,escape_dc,notes
753cce3c-4505-516a-bec4-6ea684a207f7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3977f425-0c22-53bc-966d-adf910477fd8,HIT,DAMAGE,0,1,8,3,7,BLUDGEONING,false,NULL,NULL,NULL
61550cf0-f847-53b4-afd1-077ff7621698,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3977f425-0c22-53bc-966d-adf910477fd8,HIT,DAMAGE,1,1,4,NULL,2,POISON,false,NULL,NULL,NULL
ec0a9718-0aa6-5c90-a844-c25e968e7ccc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a05e77d0-a907-5c43-9cc1-b6050262dd06,HIT,DAMAGE,0,3,6,NULL,10,RADIANT,false,NULL,NULL,NULL
40a3bf48-6b7a-5fff-bde6-2ceb19697009,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dd843c50-87ef-5867-a9c2-68562020908b,HIT,DAMAGE,0,1,8,4,8,SLASHING,false,NULL,NULL,NULL
63ca1430-ef3a-50ca-8733-2b5c26a35400,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c138259e-c53f-588b-9362-4fd94b91888b,HIT,DAMAGE,0,1,6,4,7,PIERCING,false,NULL,NULL,NULL
0c093039-c151-53eb-867d-b360e91cec62,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f2b9dd77-9e7c-597a-a304-a2857e42fde5,HIT,DAMAGE,0,2,8,5,14,BLUDGEONING,false,NULL,NULL,NULL
98b0a354-09ea-5ef5-80bf-4546ab246c1d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5b76d870-93da-5fe3-b259-97d135f2134f,HIT,DAMAGE,0,1,6,5,8,BLUDGEONING,false,NULL,NULL,NULL
b8224186-4718-5197-83cc-efcfa124ed2b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5b76d870-93da-5fe3-b259-97d135f2134f,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
3fe76156-c37d-52d9-b957-e35276c2c47b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8a3b1abd-5d3c-53a2-b496-2e8e1c3194c9,HIT,DAMAGE,0,2,6,6,13,SLASHING,false,NULL,NULL,NULL
da092ee1-2bd6-5f15-a79d-b7360ee0d372,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8a3b1abd-5d3c-53a2-b496-2e8e1c3194c9,HIT,DAMAGE,1,2,12,NULL,13,FIRE,false,NULL,NULL,NULL
b31de4a6-d2a1-53c5-8fbd-3f27343160bd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ed471c14-45ed-56db-a91e-87652ad53c90,HIT,DAMAGE,0,7,6,NULL,24,FIRE,false,NULL,NULL,NULL
81771d6e-9218-5e3e-b17e-17bd3b2fb05c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,37b2e711-2532-5d66-ada1-7d25f5ba255d,HIT,DAMAGE,0,2,8,4,13,SLASHING,false,NULL,NULL,NULL
78dc3341-2c43-5a30-b050-204196f31e5f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,37b2e711-2532-5d66-ada1-7d25f5ba255d,HIT,DAMAGE,1,2,10,NULL,11,NECROTIC,false,NULL,NULL,NULL
649bca25-1097-5375-b7b9-2dd1656a9b47,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e0b3bb89-4cba-5a64-b5ac-1724560ca5d8,SAVE_FAILURE,DAMAGE,0,4,6,NULL,14,FORCE,false,NULL,NULL,NULL
4364ef1b-b520-5193-803a-f0028c9835c9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e0b3bb89-4cba-5a64-b5ac-1724560ca5d8,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
6a60e033-c1e5-5bc3-8c51-f6f87b278040,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fd8d2ccf-d4d4-54cb-bf3c-dfb5ca724ca1,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
d411ed3d-57d3-5efc-b85f-a673d9afbee9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fd8d2ccf-d4d4-54cb-bf3c-dfb5ca724ca1,HIT,DAMAGE,1,1,4,NULL,2,POISON,false,NULL,NULL,NULL
585e822f-4ad1-5eed-9471-88c2d729a7e1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fd8d2ccf-d4d4-54cb-bf3c-dfb5ca724ca1,HIT,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
258e2e40-2459-5b20-99ab-c24411045214,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1a6cd765-b98d-5a5f-9f11-43cd6a4f05e0,HIT,DAMAGE,0,2,4,2,7,SLASHING,false,NULL,NULL,NULL
67ab5a3a-a50c-5f09-843d-84a7dab78bf5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,44890b93-64a1-5d11-bc47-6ed9b98a86c7,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
198fd899-c23e-54be-a9f4-aa99c2de52fc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,412f6c7c-d397-5548-adf8-5b82ac6524be,HIT,DAMAGE,0,2,8,5,14,SLASHING,false,NULL,NULL,NULL
0b110fb6-cc23-5b5b-a573-c55926cc6831,2026-09-08T00:00:00,2026-09-08T00:00:00,0,412f6c7c-d397-5548-adf8-5b82ac6524be,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
de2b3229-f771-560c-bb4e-67cb5184fd69,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d58db76c-b59d-5a39-b4d7-60eb4614f6a4,HIT,DAMAGE,0,2,8,5,14,PIERCING,false,NULL,NULL,NULL
14b36b50-05a8-58db-838e-b940972f1df4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2b11c9c5-bcee-558b-84ad-9ffa199c4b6b,ALWAYS,DAMAGE,0,1,10,NULL,5,FIRE,false,NULL,NULL,NULL
8f7d68d9-c34e-5d99-8a10-d3b1c05fae18,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e2910cfd-fec3-5052-b25b-27905ce6d5fc,ALWAYS,DAMAGE,0,1,10,NULL,5,FIRE,false,NULL,NULL,NULL
0ba637d6-d9b4-5c66-8b0a-a8990095366a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7aeb8655-3063-588f-9dd3-532b6c7dece8,ALWAYS,DAMAGE,0,1,6,NULL,3,COLD,false,NULL,NULL,NULL
3bee4b2d-df44-5212-ae63-d4c074e6a50b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ef115df7-7401-54b4-b0ca-33a8d3a63bf6,HIT,DAMAGE,0,2,6,3,10,FIRE,false,NULL,NULL,NULL
cdebcc30-f042-5813-bd45-7811f54b9a45,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ce701ff3-470c-56cb-a37e-c67ed38b140f,HIT,DAMAGE,0,4,6,7,21,SLASHING,false,NULL,NULL,NULL
a3a7d4a1-c62d-5d8c-bcf3-e6e7c571dbb2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ce701ff3-470c-56cb-a37e-c67ed38b140f,HIT,DAMAGE,1,3,6,NULL,10,FIRE,false,NULL,NULL,NULL
d75bc18c-383e-5055-b981-ad738efb0e24,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2335f246-67bb-5fe2-b06e-b91c3f4db83d,HIT,DAMAGE,0,3,10,7,23,BLUDGEONING,false,NULL,NULL,NULL
105b93b5-e1b5-592b-8e2a-04ba079d16f7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2335f246-67bb-5fe2-b06e-b91c3f4db83d,HIT,DAMAGE,1,1,8,NULL,4,FIRE,false,NULL,NULL,NULL
e0685feb-093f-57cf-a470-f1a92782661c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ac918e08-d45a-5dd6-ac85-b8656d203c23,HIT,DAMAGE,0,2,8,4,13,BLUDGEONING,false,NULL,NULL,NULL
a25e6806-a4b6-594d-90ac-d9bca441d000,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ac918e08-d45a-5dd6-ac85-b8656d203c23,HIT,DAMAGE,1,1,8,NULL,4,LIGHTNING,false,NULL,NULL,NULL
a3d7aa9a-ccc7-5842-9637-0e1241241218,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e10da62f-1c9a-5b87-9f22-80f56d9d671d,HIT,DAMAGE,0,2,12,6,19,SLASHING,false,NULL,NULL,NULL
670d1c13-e495-5cc8-8a22-1f1f7c7cb1e0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e10da62f-1c9a-5b87-9f22-80f56d9d671d,HIT,DAMAGE,1,2,8,NULL,9,COLD,false,NULL,NULL,NULL
4ac4e55b-0a6e-56c2-bec5-1f1f94ed38d5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d9c6bfe6-f055-598c-90a6-60d7c0fbbf96,HIT,DAMAGE,0,2,10,6,17,PIERCING,false,NULL,NULL,NULL
b80a1bac-d1a0-5221-826e-a1dac246052f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d9c6bfe6-f055-598c-90a6-60d7c0fbbf96,HIT,DAMAGE,1,2,6,NULL,7,COLD,false,NULL,NULL,NULL
220b57cc-b18b-5e8e-88a9-306621dcb99e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,16a8e557-216d-5d9c-9ad4-636f89570b21,HIT,DAMAGE,0,1,8,NULL,4,NECROTIC,false,NULL,NULL,NULL
11f587ec-f752-5d1c-9af4-5558f4f5be9a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2949f7bf-03ff-5c37-bdf6-bb27b1d69800,HIT,DAMAGE,0,2,4,2,7,SLASHING,false,NULL,NULL,NULL
86759d43-b2b1-5902-89f6-e44020478045,2026-09-08T00:00:00,2026-09-08T00:00:00,0,30a828e2-3f09-56b4-9ce0-9a30e5ca41d8,ALWAYS,DAMAGE,0,3,6,NULL,10,ACID,false,NULL,NULL,NULL
eb4c6b7f-7b53-527a-a32c-7376a3db9ab6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4fe7ff8f-f3bf-5f61-9760-24244513338e,HIT,DAMAGE,0,3,6,2,12,ACID,false,NULL,NULL,NULL
97153bdf-d05d-5819-8980-7be889f365d2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3dc95ee3-6fd5-5c8a-b422-a5bafbe3e234,SAVE_FAILURE,DAMAGE,0,3,6,NULL,10,ACID,false,NULL,NULL,NULL
59fb573d-227f-5d30-a96c-5a71ad0403dc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3dc95ee3-6fd5-5c8a-b422-a5bafbe3e234,SAVE_FAILURE,DAMAGE,1,3,6,NULL,10,ACID,false,NULL,NULL,NULL
0ba20704-5c81-50a6-a8f9-9b7933f59855,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3dc95ee3-6fd5-5c8a-b422-a5bafbe3e234,SAVE_FAILURE,APPLY_CONDITION,2,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
769aa247-2c12-5cc6-bd54-88af83941fc6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3dc95ee3-6fd5-5c8a-b422-a5bafbe3e234,SAVE_SUCCESS,DAMAGE,3,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
acc42b6c-79de-50d4-972b-03e1d5ab4792,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b8fdfa5f-7116-5a36-a472-d1dd0a6dda0c,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000b,NULL,NULL
b52d6b45-854f-5df6-98f6-8db2655ec937,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e8a3968c-45c9-504e-ae1e-fd7b653ce8be,HIT,DAMAGE,0,1,8,3,7,PIERCING,false,NULL,NULL,NULL
3f78775c-059b-5944-8a00-afb8cb342c7a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e8a3968c-45c9-504e-ae1e-fd7b653ce8be,HIT,DAMAGE,1,2,8,NULL,9,NECROTIC,false,NULL,NULL,NULL
02b2ccdc-d46f-52e5-a051-51c943b233d0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4073966d-22a4-54a8-a20c-eb2fefe2b720,HIT,DAMAGE,0,2,6,3,10,SLASHING,false,NULL,NULL,NULL
eefd1ebd-e8f9-59c8-9ac0-49834a4958b9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d9dd5b60-70ea-5fdc-8063-3e3589f8943b,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000009,NULL,NULL
5b9193a5-a8c7-5e79-85e1-8e073fe0d579,2026-09-08T00:00:00,2026-09-08T00:00:00,0,96894d43-825b-5a87-baae-fed2451fd45f,ALWAYS,DAMAGE,0,1,10,NULL,5,FORCE,false,NULL,NULL,NULL
c3634b41-7b17-576d-aaa9-379dfeb1edd9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c16fb4bb-1c64-5d6b-820d-69cd74a59d7f,HIT,DAMAGE,0,3,10,3,19,NECROTIC,false,NULL,NULL,NULL
ad2c2673-9f6f-5927-b560-52220c6b2a81,2026-09-08T00:00:00,2026-09-08T00:00:00,0,94213cf7-fc28-5c54-b632-a0940e8df9db,SAVE_FAILURE,DAMAGE,0,2,6,3,10,PSYCHIC,false,NULL,NULL,NULL
47b47f31-e858-5d3c-9698-bc8262664ca6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,94213cf7-fc28-5c54-b632-a0940e8df9db,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000005,NULL,NULL
385a74ed-967a-5f93-b7f3-c6a759bb71ca,2026-09-08T00:00:00,2026-09-08T00:00:00,0,149e4560-0535-5518-83a9-42dc5cad4f56,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000007,NULL,NULL
94882591-9c66-5b9f-8a7a-657eae1c5910,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ecf33371-092b-5d25-9a0c-d28f0a326f08,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
6c0d13a1-93bd-5776-a780-7fc83493dd4f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ecf33371-092b-5d25-9a0c-d28f0a326f08,HIT,DAMAGE,1,1,6,NULL,3,NECROTIC,false,NULL,NULL,NULL
c717ee30-3cc7-5194-9f8a-8dee63b55294,2026-09-08T00:00:00,2026-09-08T00:00:00,0,782a7d92-4eaa-56ea-a92a-f7119778729e,HIT,DAMAGE,0,1,4,2,4,SLASHING,false,NULL,NULL,NULL
a304a0a3-9cbe-5247-aef9-67ed16871b58,2026-09-08T00:00:00,2026-09-08T00:00:00,0,05f05fef-791d-562f-92a9-d2135a2f1534,SAVE_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000009,NULL,NULL
7f950078-0b60-59f4-8933-439f154d58b1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,bbd9201c-c4c5-59a4-9fb8-80f2601da98e,HIT,DAMAGE,0,2,6,NULL,7,PIERCING,false,NULL,NULL,NULL
8105089a-8fa4-500c-8193-a53e1807fffc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,bbd9201c-c4c5-59a4-9fb8-80f2601da98e,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
10680d7e-5481-5ed5-aa2e-4fbe89420df2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4a138a02-1fed-5bdc-863f-7f5bb65ef683,SAVE_FAILURE,DAMAGE,0,2,6,NULL,7,RADIANT,false,NULL,NULL,NULL
f9ec6dfe-814f-51d0-9aad-2de6bd30ee82,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4a138a02-1fed-5bdc-863f-7f5bb65ef683,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000001,NULL,NULL
dfcbe6f0-f0fb-5eb4-9453-c1b05df5e3e9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b812b8aa-c713-5c33-9d75-d8d52b3362e7,HIT,DAMAGE,0,2,10,5,16,SLASHING,false,NULL,NULL,NULL
adad06b7-8d03-55a7-ba07-42b8db9f0477,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b812b8aa-c713-5c33-9d75-d8d52b3362e7,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000006,15,NULL
1a33fbdb-90d3-5562-a949-767ea7447782,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f6b8297b-487a-50a9-ba8c-1a80dc32b3fd,SAVE_FAILURE,DAMAGE,0,3,6,5,15,BLUDGEONING,false,NULL,NULL,NULL
d3a94954-1c22-55ee-ad67-64cc67e7dfb4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f6b8297b-487a-50a9-ba8c-1a80dc32b3fd,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
bf841579-dad0-5115-9224-be5d5152b80d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f6886cce-74ce-5f07-bc77-d5264158362e,HIT,DAMAGE,0,2,6,4,11,PIERCING,false,NULL,NULL,NULL
f90f3329-16a9-5423-b649-072b30fc62bd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a23c1c56-d008-5458-ad22-b073c45528d3,SAVE_FAILURE,DAMAGE,0,2,4,4,9,BLUDGEONING,false,NULL,NULL,NULL
8b853bcf-5eab-5745-a1f4-0d1d912d29bb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a23c1c56-d008-5458-ad22-b073c45528d3,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
2b7bbb1b-33eb-5ac8-ae44-32bfc42bfc98,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b452bf97-d921-532e-98f8-0d97cd0090fa,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
973bbacb-3de2-5337-9041-6cbca15dbdf2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,51d01c39-201c-5523-a92b-6b11ef92a5e2,HIT,DAMAGE,0,1,10,1,6,PIERCING,false,NULL,NULL,NULL
b57470a9-7882-5bea-89f4-3f26c9976c56,2026-09-08T00:00:00,2026-09-08T00:00:00,0,98f31d0b-5c64-50cd-aac1-fcb4d498a5fd,HIT,DAMAGE,0,1,4,2,4,PIERCING,false,NULL,NULL,NULL
922a6c8f-f053-5d30-a018-2ab33277b307,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7d52f528-7c04-54ad-aa59-65f343888efd,HIT,DAMAGE,0,1,6,2,5,SLASHING,false,NULL,NULL,NULL
19d7faaa-742e-57de-9353-b74bba466850,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7d52f528-7c04-54ad-aa59-65f343888efd,HIT,DAMAGE,1,1,4,NULL,2,SLASHING,false,NULL,NULL,NULL
20bf25d0-8f9f-552b-8197-e872ccd2079c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3a4f289b-7c0d-502c-840e-dd601cebfb7e,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
4dc7b1ac-67cd-5073-82d0-2d1a934ba4ac,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3a4f289b-7c0d-502c-840e-dd601cebfb7e,HIT,DAMAGE,1,1,4,NULL,2,PIERCING,false,NULL,NULL,NULL
92413285-c2be-5fcb-a9c2-34f999b6281d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,35ccd95c-8f2a-591d-81e4-d9915f70fc94,HIT,DAMAGE,0,1,6,2,5,SLASHING,false,NULL,NULL,NULL
24d1a53a-864e-567f-bb73-1233d1811102,2026-09-08T00:00:00,2026-09-08T00:00:00,0,35ccd95c-8f2a-591d-81e4-d9915f70fc94,HIT,DAMAGE,1,1,4,NULL,2,SLASHING,false,NULL,NULL,NULL
6843727d-441e-539a-8898-60b787a729c1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,312899da-0093-5baf-b582-c1bce4169866,HIT,DAMAGE,0,1,6,2,5,PIERCING,false,NULL,NULL,NULL
922b23e0-722e-585c-a8aa-5bc37783f2db,2026-09-08T00:00:00,2026-09-08T00:00:00,0,312899da-0093-5baf-b582-c1bce4169866,HIT,DAMAGE,1,1,4,NULL,2,PIERCING,false,NULL,NULL,NULL
e347562c-ec05-5510-9872-d6c1181ecb54,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8e0067eb-360f-54fd-8e0d-435b0ba7881f,HIT,DAMAGE,0,1,10,4,9,SLASHING,false,NULL,NULL,NULL
a1a52cce-7f20-5d32-8046-7b8f7d093344,2026-09-08T00:00:00,2026-09-08T00:00:00,0,77792d0d-9f82-5077-95a2-46b4966c104f,SAVE_FAILURE,DAMAGE,0,4,10,NULL,22,FIRE,false,NULL,NULL,NULL
1bdf9982-54b9-5105-b959-12963a515ace,2026-09-08T00:00:00,2026-09-08T00:00:00,0,77792d0d-9f82-5077-95a2-46b4966c104f,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
61ccb5b7-2310-5dfb-830a-08463c4e8cc4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,76cc2619-a0a6-5f22-be6f-ca3eaa031c94,HIT,DAMAGE,0,2,10,6,17,SLASHING,false,NULL,NULL,NULL
771f9a7b-e30c-5e92-beda-defb461e9496,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c6a53a69-9b09-5780-9e28-a4aa2dd5cc90,SAVE_FAILURE,DAMAGE,0,10,10,NULL,55,FIRE,false,NULL,NULL,NULL
ddd792e9-7d29-56d9-aef5-38e772b9c956,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c6a53a69-9b09-5780-9e28-a4aa2dd5cc90,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
9ff8d32b-675e-50e7-87e8-d486c3e2ffb6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2e16fa82-7c01-53e6-88b2-a9f5fbdd2f87,HIT,DAMAGE,0,2,8,8,17,SLASHING,false,NULL,NULL,NULL
97713d40-1a99-5181-9de3-d6a2ee3c8574,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2e16fa82-7c01-53e6-88b2-a9f5fbdd2f87,HIT,DAMAGE,1,1,8,NULL,4,FIRE,false,NULL,NULL,NULL
a3003d4d-d0cc-5be4-8c01-1636cf5acb5d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9e6a9ada-cc8b-50df-9a07-db076d5d2090,SAVE_FAILURE,DAMAGE,0,12,10,NULL,66,FIRE,false,NULL,NULL,NULL
494cbf6c-560c-562e-b9ea-60950af93b82,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9e6a9ada-cc8b-50df-9a07-db076d5d2090,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
a6b60b0a-7139-57c4-a83e-5ec0297c337d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e9d53ab8-2b61-5f57-8029-e10942a26ea4,SAVE_FAILURE,DAMAGE,0,3,6,NULL,10,FORCE,false,NULL,NULL,NULL
07780360-94e8-5913-914d-b685574190b7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e9d53ab8-2b61-5f57-8029-e10942a26ea4,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000007,NULL,NULL
f0e41ffd-0106-55f0-bda1-61a543272e5a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b721b683-1103-5b7d-b178-fa45ad8113c9,HIT,DAMAGE,0,2,8,10,19,SLASHING,false,NULL,NULL,NULL
59ebc1dd-0b7c-50a2-bef1-d68fb58dc36d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b721b683-1103-5b7d-b178-fa45ad8113c9,HIT,DAMAGE,1,2,8,NULL,9,FIRE,false,NULL,NULL,NULL
8d4160f8-371e-5e10-a63f-076a9aca70ea,2026-09-08T00:00:00,2026-09-08T00:00:00,0,bc8bb47e-454c-5e6b-afb6-935ecdf8d602,SAVE_FAILURE,DAMAGE,0,13,10,NULL,71,FIRE,false,NULL,NULL,NULL
8a3db0b0-8036-5738-b0d7-0ee1f688a60a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,bc8bb47e-454c-5e6b-afb6-935ecdf8d602,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
d6b8aca2-659c-5e61-9467-434edc4432af,2026-09-08T00:00:00,2026-09-08T00:00:00,0,60714d54-70be-54f1-9f36-f0ea94141df9,SAVE_FAILURE,DAMAGE,0,7,6,NULL,24,FORCE,false,NULL,NULL,NULL
90211607-94bc-5ee3-93ed-90020db23f41,2026-09-08T00:00:00,2026-09-08T00:00:00,0,60714d54-70be-54f1-9f36-f0ea94141df9,SAVE_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-000000000007,NULL,NULL
4ac07b75-e9a5-5e46-b111-1cb539d9b749,2026-09-08T00:00:00,2026-09-08T00:00:00,0,115a101e-c0e5-5719-91b1-929ffe3c9776,HIT,DAMAGE,0,2,12,5,18,PIERCING,false,NULL,NULL,NULL
44e1c6be-9ecd-5523-bc40-0aaa0e2c4b1c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,115a101e-c0e5-5719-91b1-929ffe3c9776,HIT,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000c,NULL,NULL
b6f1e3d5-16cb-5d7b-8e8d-5a4dd40d2082,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7e363633-8322-5fc3-8d6a-075f00600983,FIRST_FAILURE,APPLY_CONDITION,0,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000d,NULL,NULL
813c3116-9e2b-55ac-b41f-ceca88221b25,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7e363633-8322-5fc3-8d6a-075f00600983,SECOND_FAILURE,APPLY_CONDITION,1,NULL,NULL,NULL,NULL,NULL,false,c04d0000-0000-4000-a000-00000000000a,NULL,NULL
4e6f43a5-8017-5e8e-b085-019e11cc830e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,02af651a-fd84-5033-beaf-7206acd01c42,SAVE_FAILURE,DAMAGE,0,2,10,5,16,BLUDGEONING,false,NULL,NULL,NULL
395dbb6e-9a36-5f42-a1fe-b6d4fc7bdbba,2026-09-08T00:00:00,2026-09-08T00:00:00,0,02af651a-fd84-5033-beaf-7206acd01c42,SAVE_SUCCESS,DAMAGE,1,NULL,NULL,NULL,NULL,NULL,true,NULL,NULL,NULL
