id,created_at,updated_at,version,name,description,ordinal,stat_block_id,activation,legendary_cost,trigger_text,ritual,uses_reset,uses_max,recharge_min,recharge_max
6b7cad8f-029c-5cf9-9264-3c4e0961e220,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Thunderclap,"Constitution Saving Throw: DC 22, each creature in a 20-foot-radius Sphere centered on a point the dragon can see within 120 feet. Failure: 13 (3d8) Thunder damage, and the target has the Deafened condition until the end of its next turn. Bugbears",9,feb2e64e-a0be-5b77-b650-900315f7fbb2,LEGENDARY,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c3de2a74-0afc-5607-9978-e62fece1d342,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Abduct,The bugbear needn't spend extra movement to move a creature it is grappling.,0,707a2111-17f9-5510-8d72-0638f947ccb1,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
9e114616-1c3e-5dcd-8105-6fcd01bdd331,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The bugbear makes two Javelin or Morningstar attacks.,1,707a2111-17f9-5510-8d72-0638f947ccb1,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c714e129-9896-5065-a906-2d35431e6ca0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Javelin,"Melee or Ranged Attack Roll: +5, reach 10 ft. or range 30/120 ft. Hit: 13 (3d6 + 3) Piercing damage.",2,707a2111-17f9-5510-8d72-0638f947ccb1,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
e558d21c-9f94-58d5-a651-47cc125a6c3c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Morningstar,"Melee Attack Roll: +5 (with Advantage if the target is Grappled by the bugbear), reach 10 ft. Hit: 12 (2d8 + 3) Piercing damage.",3,707a2111-17f9-5510-8d72-0638f947ccb1,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
774325aa-c02e-5bb5-985f-19051dbad77b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Quick Grapple,"Dexterity Saving Throw: DC 13, one Medium or smaller creature the bugbear can see within 10 feet. Failure: The target has the Grappled condition (escape DC 13).",4,707a2111-17f9-5510-8d72-0638f947ccb1,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
79c178f5-0176-512a-97d0-6fca03b747c6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Abduct,The bugbear needn't spend extra movement to move a creature it is grappling.,0,1f4940b4-7f8a-52de-8c9f-ca62bb7a26bb,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
a25f7e1f-037f-5e8f-80d8-18cbb54bf6f3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Grab,"Melee Attack Roll: +4, reach 10 ft. Hit: 9 (2d6 + 2) Bludgeoning damage. If the target is a Medium or smaller creature, it has the Grappled condition (escape DC 12).",1,1f4940b4-7f8a-52de-8c9f-ca62bb7a26bb,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
2482b8d8-6d6d-5b02-91c6-52f17aa88248,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Light Hammer,"Melee or Ranged Attack Roll: +4 (with Advantage if the target is Grappled by the bugbear), reach 10 ft. or range 20/60 ft. Hit: 9 (3d4 + 2) Bludgeoning damage.",2,1f4940b4-7f8a-52de-8c9f-ca62bb7a26bb,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
ca834cd7-3caf-5dc9-a513-0b47e0286460,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The bulette makes two Bite attacks.,0,61a8a166-336a-5981-9e69-b22289abc5f6,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
867ceecc-e452-57fb-8661-3f3ca0546f1a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Bite,"Melee Attack Roll: +7, reach 5 ft. Hit: 17 (2d12 + 4) Piercing damage.",1,61a8a166-336a-5981-9e69-b22289abc5f6,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
8ad5288c-5e2e-5cce-a941-bebe98dba6b0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Deadly Leap,"The bulette spends 5 feet of movement to jump to a space within 15 feet that contains one or more Large or smaller creatures. Dexterity Saving Throw: DC 15, each creature in the bulette's destination space. Failure: 19 (3d12) Bludgeoning damage, and the target has the Prone condition. Success: Half damage, and the target is pushed 5 feet straight away from the bulette.",2,61a8a166-336a-5981-9e69-b22289abc5f6,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
69dd9546-fdeb-5735-8203-a402fe6c46ad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Leap,The bulette jumps up to 30 feet by spending 10 feet of movement. Centaur,3,61a8a166-336a-5981-9e69-b22289abc5f6,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
3b102cde-1803-5a78-99c2-e37180d1edf3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The centaur makes two attacks, using Pike or Longbow in any combination.",0,0068719a-5a5d-5df4-a8e5-55b712c71e7f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
76aec4c7-a8b9-5ad8-8d00-c90d9dcfd57a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Pike,"Melee Attack Roll: +6, reach 10 ft. Hit: 9 (1d10 + 4) Piercing damage.",1,0068719a-5a5d-5df4-a8e5-55b712c71e7f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c85288df-d058-5ef2-b539-f95c65400a12,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Longbow,"Ranged Attack Roll: +4, range 150/600 ft. Hit: 6 (1d8 + 2) Piercing damage.",2,0068719a-5a5d-5df4-a8e5-55b712c71e7f,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
411da7c4-dcc9-56b3-986e-287ec287054f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Trampling Charge,"The centaur moves up to its Speed without provoking Opportunity Attacks and can move through the spaces of Medium or smaller creatures. Each creature whose space the centaur enters is targeted once by the following effect. Strength Saving Throw: DC 14. Failure: 7 (1d6 + 4) Bludgeoning damage, and the target has the Prone condition.",3,0068719a-5a5d-5df4-a8e5-55b712c71e7f,BONUS_ACTION,NULL,NULL,false,RECHARGE,1,5,6
502f7c3f-5674-5845-b449-35cb86bb5c94,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Diabolical Restoration,"If the devil dies outside the Nine Hells, its body disappears in sulfurous smoke, and it gains a new body instantly, reviving with all its Hit Points somewhere in the Nine Hells.",0,9d0f45d2-353c-55d6-b25a-ecf41a13a35e,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
6b909ad0-058a-570d-8e38-e72d127628dd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magic Resistance,The devil has Advantage on saving throws against spells and other magical effects.,1,9d0f45d2-353c-55d6-b25a-ecf41a13a35e,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
ff43fafa-4687-5531-93c2-331c052d20fc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The devil makes two Chain attacks and uses Conjure Infernal Chain.,2,9d0f45d2-353c-55d6-b25a-ecf41a13a35e,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
7102b2bc-965a-508e-9a17-58fe6386f904,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Chain,"Melee Attack Roll: +7, reach 10 ft. Hit: 11 (2d6 + 4) Slashing damage. If the target is a Large or smaller creature, it has the Grappled condition (escape DC 14) from one of two chains, and it has the Restrained condition until the grapple ends.",3,9d0f45d2-353c-55d6-b25a-ecf41a13a35e,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
6f284e33-cd8c-5cf2-a5d9-ff5bc0d92d12,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Conjure Infernal Chain,"The devil conjures a fiery chain to bind a creature. Dexterity Saving Throw: DC 15, one creature the devil can see within 60 feet. Failure: 9 (2d4 + 4) Fire damage, and the target has the Restrained condition until the end of the devil's next turn, at which point the chain disappears. If the target is Large or smaller, the devil moves the target up to 30 feet straight toward itself. Success: The chain disappears.",4,9d0f45d2-353c-55d6-b25a-ecf41a13a35e,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
e56339de-de49-5f20-91c2-0d699af23100,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Unnerving Gaze,"Trigger: A creature the devil can see starts its turn within 30 feet of the devil and can see the devil. Response-Wisdom Saving Throw: DC 15, the triggering creature. Failure: The target has the Frightened condition until the end of its turn. Success: The target is immune to this devil's Unnerving Gaze for 24 hours.",5,9d0f45d2-353c-55d6-b25a-ecf41a13a35e,REACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
b579c50b-e128-53df-ae4f-636f12cd2de0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The chimera makes one Ram attack, one Bite attack, and one Claw attack. It can replace the Claw attack with a use of Fire Breath if available.",0,b7798ab4-ff0f-597c-8f42-24ff5148156d,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
eb1c953b-98b2-5b60-b81b-4e6d0026068d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Bite,"Melee Attack Roll: +7, reach 5 ft. Hit: 11 (2d6 + 4) Piercing damage, or 18 (4d6 + 4) Piercing damage if the chimera had Advantage on the attack roll.",1,b7798ab4-ff0f-597c-8f42-24ff5148156d,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
6494b352-f0dd-5d3c-919d-883c1f8aec31,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Claw,"Melee Attack Roll: +7, reach 5 ft. Hit: 7 (1d6 + 4) Slashing damage.",2,b7798ab4-ff0f-597c-8f42-24ff5148156d,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
d59a3a83-665b-51ba-9bb3-b628fe382a9d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Ram,"Melee Attack Roll: +7, reach 5 ft. Hit: 10 (1d12 + 4) Bludgeoning damage. If the target is a Medium or smaller creature, it has the Prone condition.",3,b7798ab4-ff0f-597c-8f42-24ff5148156d,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
15fb57db-4782-5eb8-9903-6e5b581c17b1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Fire Breath,"Dexterity Saving Throw: DC 15, each creature in a 15-foot Cone. Failure: 31 (7d8) Fire damage. Success: Half damage.",4,b7798ab4-ff0f-597c-8f42-24ff5148156d,ACTION,NULL,NULL,false,RECHARGE,1,5,6
f4c8e3d1-35c6-563d-8ea9-bfd176c6b59a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Amphibious,The chuul can breathe air and water.,0,f8687241-5230-57e7-8cc5-96a1769ed7eb,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
3709403c-4add-5a4d-b662-75b70201115a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Sense Magic,The chuul senses magic within 120 feet of itself. This trait otherwise works like the Detect Magic spell but isn't itself magical.,1,f8687241-5230-57e7-8cc5-96a1769ed7eb,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
293d3e74-bb6b-5280-bc64-1e1887c3ed86,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The chuul makes two Pincer attacks and uses Paralyzing Tentacles.,2,f8687241-5230-57e7-8cc5-96a1769ed7eb,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
c840db29-b4e6-5034-8dfc-149be6182a6f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Pincer,"Melee Attack Roll: +6, reach 10 ft. Hit: 9 (1d10 + 4) Bludgeoning damage. If the target is a Large or smaller creature, it has the Grappled condition (escape DC 14) from one of two pincers.",3,f8687241-5230-57e7-8cc5-96a1769ed7eb,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
fe54415e-5f1e-55de-b8fa-47932d2b9ce4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Paralyzing Tentacles,"Constitution Saving Throw: DC 13, one creature Grappled by the chuul. Failure: The target has the Poisoned condition and repeats the save at the end of each of its turns, ending the effect on itself on a success. After 1 minute, it succeeds automatically. While Poisoned, the target has the Paralyzed condition.",4,f8687241-5230-57e7-8cc5-96a1769ed7eb,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
5252d1bd-7441-5b7e-92ff-a07d6772c2b3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Acid Absorption,"Whenever the golem is subjected to Acid damage, it takes no damage and instead regains a number of Hit Points equal to the Acid damage dealt.",0,30ddc18c-251c-5334-99e2-7b0e692d8a05,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
1fdf62a0-429a-5bd3-9037-6816beba8b60,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Berserk,"Whenever the golem starts its turn Bloodied, roll 1d6. On a 6, the golem goes berserk. On each of its turns while berserk, the golem attacks the nearest creature it can see. If no creature is near enough to move to and attack, the golem attacks an object. Once the golem goes berserk, it continues to be berserk until it is destroyed or it is no longer Bloodied.",1,30ddc18c-251c-5334-99e2-7b0e692d8a05,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
3c7e689d-9730-5009-af86-ffbfe842575e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Immutable Form,The golem can't shape-shift.,2,30ddc18c-251c-5334-99e2-7b0e692d8a05,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
aa51f64f-d0ba-5242-be46-259fb06cf21c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Magic Resistance,The golem has Advantage on saving throws against spells and other magical effects.,3,30ddc18c-251c-5334-99e2-7b0e692d8a05,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
179388ea-23bb-5889-a846-f3337059ec57,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The golem makes two Slam attacks, or it makes three Slam attacks if it used Hasten this turn.",4,30ddc18c-251c-5334-99e2-7b0e692d8a05,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
1f3a8026-1369-5aa2-8f65-114e7040314d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Slam,"Melee Attack Roll: +9, reach 5 ft. Hit: 10 (1d10 + 5) Bludgeoning damage plus 6 (1d12) Acid damage, and the target's Hit Point maximum decreases by an amount equal to the Acid damage taken.",5,30ddc18c-251c-5334-99e2-7b0e692d8a05,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
390e76fe-aa75-5a46-825d-0982aa21a16c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Hasten,The golem takes the Dash and Disengage actions.,6,30ddc18c-251c-5334-99e2-7b0e692d8a05,BONUS_ACTION,NULL,NULL,false,RECHARGE,1,5,6
ab65ddb7-0160-570c-abd6-1aca0a555032,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Light Sensitivity,"While in Bright Light, the cloaker has Disadvantage on attack rolls.",0,be712961-00e4-5fdc-b3d9-7ce4b3ef3839,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
d40750b7-bbe4-57a3-afe8-54d9d662b2d3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The cloaker makes one Attach attack and two Tail attacks.,1,be712961-00e4-5fdc-b3d9-7ce4b3ef3839,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
8698d8bd-081b-5d43-bc7a-a96abefc18b7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Attach,"Melee Attack Roll: +6, reach 5 ft. Hit: 13 (3d6 + 3) Piercing damage. If the target is a Large or smaller creature, the cloaker attaches to it. While the cloaker is attached, the target has the Blinded condition, and the cloaker can't make Attach attacks against other targets. In addition, the cloaker halves the damage it takes (round down), and the target takes the same amount of damage. The cloaker can detach itself by spending 5 feet of movement. The target or a creature within 5 feet of it can take an action to try to detach the cloaker, doing so by succeeding on a DC 14 Strength (Athletics) check.",2,be712961-00e4-5fdc-b3d9-7ce4b3ef3839,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
5d8d344e-962e-582e-8a81-5a3d6b08ba4b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Tail,"Melee Attack Roll: +6, reach 10 ft. Hit: 8 (1d10 + 3) Slashing damage.",3,be712961-00e4-5fdc-b3d9-7ce4b3ef3839,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
cf029915-827f-59ba-a8fa-61e5ba5eead8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Moan,"Wisdom Saving Throw: DC 13, each creature in a 60-foot Emanation originating from the cloaker. Failure: The target has the Frightened condition until the end of the cloaker's next turn. Success: The target is immune to this cloaker's Moan for the next 24 hours.",4,be712961-00e4-5fdc-b3d9-7ce4b3ef3839,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
08629861-559b-5927-8507-14618647d13b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Phantasms,"The cloaker casts the Mirror Image spell, requiring no spell components and using Wisdom as the spellcasting ability. The spell ends early if the cloaker starts or ends its turn in Bright Light.",5,be712961-00e4-5fdc-b3d9-7ce4b3ef3839,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
9e2d3377-d76b-5faf-b14e-306747bfacf3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,"The giant makes two attacks, using Thunderous Mace or Thundercloud in any combination. It can replace one attack with a use of Spellcasting to cast Fog Cloud.",0,28133e24-4663-51d1-9e69-22efd9a246dd,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
f1be79a1-34fc-5f6c-88d8-7e75c700d113,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Thunderous Mace,"Melee Attack Roll: +12, reach 10 ft. Hit: 21 (3d8 + 8) Bludgeoning damage plus 7 (2d6) Thunder damage.",1,28133e24-4663-51d1-9e69-22efd9a246dd,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
33217f18-a57a-564d-a47b-c026feeef9ea,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Thundercloud,"Ranged Attack Roll: +12, range 240 ft. Hit: 18 (3d6 + 8) Thunder damage, and the target has the Incapacitated condition until the end of its next turn.",2,28133e24-4663-51d1-9e69-22efd9a246dd,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
8ac8a7ae-cab8-5988-a82a-a681f4af7537,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The giant casts one of the following spells, requiring no Material components and using Charisma as the spellcasting ability (spell save DC 15): At Will: Detect Magic, Fog Cloud, Light 1/Day Each: Control Weather, Gaseous Form, Telekinesis",3,28133e24-4663-51d1-9e69-22efd9a246dd,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
4f879071-4ba6-5a65-88be-76e9869c77fc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Misty Step,"The giant casts the Misty Step spell, using the same spellcasting ability as Spellcasting.",4,28133e24-4663-51d1-9e69-22efd9a246dd,BONUS_ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
8cffd79a-2d57-510e-acb6-268ddea7f288,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Petrifying Bite,"Melee Attack Roll: +3, reach 5 ft. Hit: 3 (1d4 + 1) Piercing damage. If the target is a creature, it is subjected to the following effect. Constitution Saving Throw: DC 11. First Failure: The target has the Restrained condition. The target repeats the save at the end of its next turn if it is still Restrained, ending the effect on itself on a success. Second Failure: The target has the Petrified condition, instead of the Restrained condition, for 24 hours.",0,b9eea488-d320-5cfa-b843-701d38590264,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
5cedf77c-2c9b-5539-a6f9-bf993d1aebde,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Training,The commoner has proficiency in one skill of the GM's choice and has Advantage whenever it makes an ability check using that skill.,0,a8fc19ef-5730-5d26-b461-c590dfdbc3b9,PASSIVE,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
aa9765af-81dd-53ff-bba3-d0ef128b88cd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Club,"Melee Attack Roll: +2, reach 5 ft. Hit: 2 (1d4) Bludgeoning damage. Copper Dragons",1,a8fc19ef-5730-5d26-b461-c590dfdbc3b9,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
29ef2c69-9870-5c05-b1a3-1a69435ef79e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Rend,"Melee Attack Roll: +4, reach 5 ft. Hit: 7 (1d10 + 2) Slashing damage.",0,ce0387c8-3d13-50bf-a216-5174851b483d,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
06223267-4c8e-5d44-a0dc-b70043c3b97f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Acid Breath,"Dexterity Saving Throw: DC 11, each creature in a 20-foot-long, 5-footwide Line. Failure: 18 (4d8) Acid damage. Success: Half damage.",1,ce0387c8-3d13-50bf-a216-5174851b483d,ACTION,NULL,NULL,false,RECHARGE,1,5,6
7efd5fbd-bc87-5072-bc27-d5deb2f45daa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Slowing Breath,"Constitution Saving Throw: DC 11, each creature in a 15-foot Cone. Failure: The target can't take Reactions; its Speed is halved; and it can take either an action or a Bonus Action on its turn, not both. This effect lasts until the end of its next turn.",2,ce0387c8-3d13-50bf-a216-5174851b483d,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
d7b7b553-affd-5efc-8f44-ddd19c11b7e4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The dragon makes three Rend attacks. It can replace one attack with a use of Slowing Breath.,0,20d99010-e378-59c5-a9ca-52eb9fbd070c,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
d0e5eb59-05e6-5be2-ae99-cbc7f2cbea6d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Rend,"Melee Attack Roll: +7, reach 10 ft. Hit: 15 (2d10 + 4) Slashing damage.",1,20d99010-e378-59c5-a9ca-52eb9fbd070c,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
b332eda4-414b-54e6-8f4c-56e09216ffb6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Acid Breath,"Dexterity Saving Throw: DC 14, each creature in a 40-foot-long, 5-footwide Line. Failure: 40 (9d8) Acid damage. Success: Half damage.",2,20d99010-e378-59c5-a9ca-52eb9fbd070c,ACTION,NULL,NULL,false,RECHARGE,1,5,6
9cc08c9f-de85-5fb6-be68-98f2b1dd7861,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Slowing Breath,"Constitution Saving Throw: DC 14, each creature in a 30-foot Cone. Failure: The target can't take Reactions; its Speed is halved; and it can take either an action or a Bonus Action on its turn, not both. This effect lasts until the end of its next turn.",3,20d99010-e378-59c5-a9ca-52eb9fbd070c,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
cfa0b635-fb27-5516-84f4-2e20849e8ddc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Legendary Resistance,"If the dragon fails a saving throw, it can choose to succeed instead.",0,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,PASSIVE,NULL,NULL,false,PER_DAY,3,NULL,NULL
478c4518-d490-56ef-a71d-8adce3a3a85f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The dragon makes three Rend attacks. It can replace one attack with a use of (A) Slowing Breath or (B) Spellcasting to cast Mind Spike (level 4 version).,1,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
7d73c838-1e74-5151-9135-56861b7a7f55,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Rend,"Melee Attack Roll: +11, reach 10 ft. Hit: 17 (2d10 + 6) Slashing damage plus 4 (1d8) Acid damage.",2,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
a0e4ff17-7b43-5dcb-9f55-31bfc4b08cb2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Acid Breath,"Dexterity Saving Throw: DC 18, each creature in an 60-foot-long, 5-footwide Line. Failure: 54 (12d8) Acid damage. Success: Half damage.",3,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,ACTION,NULL,NULL,false,RECHARGE,1,5,6
793d5ed9-06b1-5715-8451-54334c0e96b9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Slowing Breath,"Constitution Saving Throw: DC 18, each creature in a 60-foot Cone. Failure: The target can't take Reactions; its Speed is halved; and it can take either an action or a Bonus Action on its turn, not both. This effect lasts until the end of its next turn.",4,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
b404a8ba-08a2-57a5-bcd9-b080a8ef4ed6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Spellcasting,"The dragon casts one of the following spells, requiring no Material components and using Charisma as the spellcasting ability (spell save DC 17): At Will: Detect Magic, Mind Spike (level 4 version), Minor Illusion, Shapechange (Beast or Humanoid form only, no Temporary Hit Points gained from the spell, and no Concentration or Temporary Hit Points required to maintain the spell) 1/Day Each: Greater Restoration, Major Image",5,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
a2a86c8e-c317-559b-9a11-52be8d73ae47,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Giggling Magic,"Charisma Saving Throw: DC 17, one creature the dragon can see within 90 feet. Failure: 24 (7d6) Psychic damage. Until the end of its next turn, the target rolls 1d6 whenever it makes an ability check or attack roll and subtracts the number rolled from the D20 Test. Failure or Success: The dragon can't take this action again until the start of its next turn.",6,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,LEGENDARY,NULL,NULL,false,PER_ROUND,1,NULL,NULL
d293ab83-b816-5762-96f0-b99475311f44,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Mind Jolt,The dragon uses Spellcasting to cast Mind Spike (level 4 version). The dragon can't take this action again until the start of its next turn.,7,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,LEGENDARY,NULL,NULL,false,PER_ROUND,1,NULL,NULL
d2f01e18-5128-5fd2-a3b7-1b05930da52e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Pounce,"The dragon moves up to half its Speed, and it makes one Rend attack.",8,df40b7e6-7047-5eb9-ab7e-f8ce1c1280d5,LEGENDARY,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
218bfbed-f9b5-5e1f-986f-fef80ce25142,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Legendary Resistance,"If the dragon fails a saving throw, it can choose to succeed instead.",0,33da4341-6b62-5233-9c0f-f355e2738ccc,PASSIVE,NULL,NULL,false,PER_DAY,4,NULL,NULL
a28116fb-e301-5e1f-a18e-b664fbd8d7c7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,Multiattack,The dragon makes three Rend attacks. It can replace one attack with a use of (A) Slowing Breath or (B) Spellcasting to cast Mind Spike (level 5 version).,1,33da4341-6b62-5233-9c0f-f355e2738ccc,ACTION,NULL,NULL,false,AT_WILL,NULL,NULL,NULL
