id,created_at,updated_at,version,feature_id,references_feature_id,references_spell_name,spell_level,references_action_name,count,optional,mode,choice_group,ordinal
17c0111b-b680-59f9-8534-87a0fb67e23f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9e2d3377-d76b-5faf-b14e-306747bfacf3,8ac8a7ae-cab8-5988-a82a-a681f4af7537,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,2
eaa66f91-a58b-5c99-968a-ee264ed92855,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4f879071-4ba6-5a65-88be-76e9869c77fc,NULL,Misty Step,NULL,NULL,1,false,FIXED,NULL,0
4e76219a-c7ab-57d0-ab83-3fb357d51480,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d7b7b553-affd-5efc-8f44-ddd19c11b7e4,d0e5eb59-05e6-5be2-ae99-cbc7f2cbea6d,NULL,NULL,NULL,3,false,FIXED,NULL,0
4fa7c0df-55d2-5273-9421-106a1ea6fe24,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d7b7b553-affd-5efc-8f44-ddd19c11b7e4,9cc08c9f-de85-5fb6-be68-98f2b1dd7861,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,1
070dc2f2-5f08-5041-a9c9-963708d63f7c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,478c4518-d490-56ef-a71d-8adce3a3a85f,7d73c838-1e74-5151-9135-56861b7a7f55,NULL,NULL,NULL,3,false,FIXED,NULL,0
899b4d27-ebb4-57dc-9120-bd144b331d3c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,478c4518-d490-56ef-a71d-8adce3a3a85f,793d5ed9-06b1-5715-8451-54334c0e96b9,NULL,NULL,NULL,1,true,REPLACEMENT,0,1
d896b96c-7a8f-51f2-a66d-9614be9fcb6f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,478c4518-d490-56ef-a71d-8adce3a3a85f,b404a8ba-08a2-57a5-bcd9-b080a8ef4ed6,NULL,NULL,NULL,1,true,REPLACEMENT,0,2
64c5b761-81ca-5b02-847e-8c26deabbdc4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d293ab83-b816-5762-96f0-b99475311f44,b404a8ba-08a2-57a5-bcd9-b080a8ef4ed6,NULL,NULL,NULL,1,false,FIXED,NULL,0
9e49d60c-9d7c-57f4-ba0e-07763e9f8d48,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d293ab83-b816-5762-96f0-b99475311f44,NULL,Mind Spike,4,NULL,1,false,FIXED,NULL,1
5ba2b26b-12f6-5b70-bd67-9bf64e6a1dee,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d2f01e18-5128-5fd2-a3b7-1b05930da52e,7d73c838-1e74-5151-9135-56861b7a7f55,NULL,NULL,NULL,1,false,FIXED,NULL,0
f3e5c26d-a1a8-5be3-bc3b-5b4298645937,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a28116fb-e301-5e1f-a18e-b664fbd8d7c7,0e64ce81-9ee2-536e-a189-1f819a3efe7a,NULL,NULL,NULL,3,false,FIXED,NULL,0
aa0b8469-98d9-528b-86b7-f368c85f7d0c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a28116fb-e301-5e1f-a18e-b664fbd8d7c7,a75fae06-e3c3-5f62-a30e-a855187110c7,NULL,NULL,NULL,1,true,REPLACEMENT,0,1
76c774c0-2568-5cec-90d8-76985a7a02a5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a28116fb-e301-5e1f-a18e-b664fbd8d7c7,577580bd-f1df-5573-8842-2d07966e6bae,NULL,NULL,NULL,1,true,REPLACEMENT,0,2
53f06390-bdcd-5b2e-9718-ff021fd9288c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a8fd6b70-2018-5c6b-a2f3-89423a22b52e,577580bd-f1df-5573-8842-2d07966e6bae,NULL,NULL,NULL,1,false,FIXED,NULL,0
8f118cec-4a51-5faa-a634-9b630840491b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a8fd6b70-2018-5c6b-a2f3-89423a22b52e,NULL,Mind Spike,5,NULL,1,false,FIXED,NULL,1
ae00239f-9abd-5f82-bee1-832d3682d8f6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0f875806-d793-5ea8-b06b-32f40b573d2a,0e64ce81-9ee2-536e-a189-1f819a3efe7a,NULL,NULL,NULL,1,false,FIXED,NULL,0
dc658e27-770c-59cd-b9ee-31b2225964ad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,68500b96-ef46-52c2-9b37-3d369dfaecb6,NULL,Bless,NULL,NULL,1,false,CHOICE,0,0
5aebb3cb-5a31-54ec-a494-b8502d038a57,2026-09-08T00:00:00,2026-09-08T00:00:00,0,68500b96-ef46-52c2-9b37-3d369dfaecb6,NULL,Lesser Restoration,NULL,NULL,1,false,CHOICE,0,1
74385341-7ea3-5d31-aaae-af40208c9be0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,68500b96-ef46-52c2-9b37-3d369dfaecb6,NULL,Sanctuary,NULL,NULL,1,false,CHOICE,0,2
94380dcb-3a97-54ac-8af7-e2d9dd1751f7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c720b008-1565-5625-abfe-949b16ddb3f9,NULL,Spiritual Weapon,NULL,NULL,1,false,FIXED,NULL,0
9449370d-79d5-5bbc-b80a-619a7bd0723a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1d420cc5-6085-5be4-896a-703f8be97eb8,dc2fe3bf-5bc9-5067-8a5f-f840df09b196,NULL,NULL,NULL,2,false,FIXED,NULL,0
1b385af4-2d73-5735-9495-bd9341354592,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9a76c832-4036-5da4-9d45-5020f8f04003,1b2a0b95-f1dd-56b0-9085-dd3f729f1327,NULL,NULL,NULL,2,false,FIXED,NULL,0
d77d0a02-5da5-5867-952e-25eb64571fda,2026-09-08T00:00:00,2026-09-08T00:00:00,0,473df466-943b-51b3-a077-148a1dba76a7,NULL,Cure Wounds,NULL,NULL,1,false,CHOICE,0,0
5f54fb99-0a3c-5c1e-b04d-4d4ebfc6c930,2026-09-08T00:00:00,2026-09-08T00:00:00,0,473df466-943b-51b3-a077-148a1dba76a7,NULL,Lesser Restoration,NULL,NULL,1,false,CHOICE,0,1
2d885de8-d314-5a53-a128-5af6b5f475d4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,473df466-943b-51b3-a077-148a1dba76a7,NULL,Remove Curse,NULL,NULL,1,false,CHOICE,0,2
ae2d5aff-8396-5a6f-b2f8-7f513d462c54,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f6555f42-f6c0-5fc1-823e-b23757e3da0e,10c15896-88b1-52dd-85aa-9d8abd994191,NULL,NULL,NULL,3,false,CHOICE,0,0
65888b40-fe67-5e29-8012-fe50fb2391ae,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f6555f42-f6c0-5fc1-823e-b23757e3da0e,0d42cb4f-f1bb-5724-b0b0-59a9c2533677,NULL,NULL,NULL,3,false,CHOICE,0,1
e1cf2e3a-e760-5cb6-8604-ed8795f61d61,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ed9e879d-0f7d-5853-82be-5b373ba7899c,6dbc0b80-f7aa-52c7-9b72-0dd90053f8d8,NULL,NULL,NULL,2,false,FIXED,NULL,0
8075c3b1-3c7d-5f53-83ad-a79ecc7e4bc6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ed9e879d-0f7d-5853-82be-5b373ba7899c,591342b9-1499-555e-bf76-d128ea1a8e90,NULL,NULL,NULL,1,true,FIXED,NULL,1
97cb1549-29bc-5225-b709-f8e5e892f327,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b3113b0b-aba4-57dc-9946-ff946742f942,NULL,Detect Thoughts,NULL,NULL,1,false,FIXED,NULL,0
a4946b7c-3ceb-59a4-91ff-54dddcdb0f5f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,916b4d24-8603-5f28-93bf-61e664812880,f66feba5-a58b-5d35-89fb-e5600374bc62,NULL,NULL,NULL,3,false,FIXED,NULL,0
49945bf4-c405-5d3b-ac43-21f52f340706,2026-09-08T00:00:00,2026-09-08T00:00:00,0,916b4d24-8603-5f28-93bf-61e664812880,8e74a850-67aa-5f5c-99f7-076967fcfa04,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,1
c3e985ae-e33c-542a-8c3f-87f2511a09aa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8744ee55-827c-5067-ac01-7d69f3e13c04,fffbbc29-a820-54cc-ab57-1599603eca0f,NULL,NULL,NULL,3,false,CHOICE,0,0
c4e50de1-e0ec-5eea-9da2-8f21f93d181b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8744ee55-827c-5067-ac01-7d69f3e13c04,3ce6c9e7-c76a-5f4c-ad34-c7c6df1e5da3,NULL,NULL,NULL,3,false,CHOICE,0,1
ff327812-3ac5-5151-8ea8-ebfdbb16e018,2026-09-08T00:00:00,2026-09-08T00:00:00,0,476f32c7-cacb-52d8-8224-2b4ed8fbaad5,NULL,Darkness,NULL,NULL,1,false,CHOICE,0,0
08df3c81-109f-554c-bd99-7fd527066842,2026-09-08T00:00:00,2026-09-08T00:00:00,0,476f32c7-cacb-52d8-8224-2b4ed8fbaad5,NULL,Faerie Fire,NULL,NULL,1,false,CHOICE,0,1
91ddf9d0-f774-5acb-b470-cf5e569e76c0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,476f32c7-cacb-52d8-8224-2b4ed8fbaad5,NULL,Web,NULL,NULL,1,false,CHOICE,0,2
4e253bb1-c412-539b-a9c1-a7f722fe234c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b6b7151d-e68e-54cd-8093-b26110dd7e48,8ca52586-c8d2-5a72-88cb-5c27d4e3f160,NULL,NULL,NULL,2,false,CHOICE,0,0
ac92e4de-1f45-56bf-beda-2b9cf9d8af96,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b6b7151d-e68e-54cd-8093-b26110dd7e48,82337bc8-7e88-5cb3-826e-f60c872e68d4,NULL,NULL,NULL,2,false,CHOICE,0,1
7e097353-2ad8-5643-bde5-faa08e9e39ac,2026-09-08T00:00:00,2026-09-08T00:00:00,0,97125cfd-b0df-5b27-a425-785ef35e5540,ec84d781-7a0e-51b2-be97-74ece046ed09,NULL,NULL,NULL,1,false,CHOICE,0,0
99f365a7-fd43-5025-9889-e07507c8700f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,97125cfd-b0df-5b27-a425-785ef35e5540,f8965580-dbb1-5886-8708-4e303b107fd4,NULL,NULL,NULL,1,false,CHOICE,0,1
d6617a75-6817-5577-81e1-d40f354afe65,2026-09-08T00:00:00,2026-09-08T00:00:00,0,97125cfd-b0df-5b27-a425-785ef35e5540,8a53da04-441b-5f7e-8f2c-e5b05cb2bdfe,NULL,NULL,NULL,1,true,FIXED,NULL,2
1d34f47b-3351-5e0c-9027-3b66a97bfea9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,31d0cc88-53bf-5803-8ed8-f78326f38f65,13fce0fe-a34b-5596-8f9b-1c4662845444,NULL,NULL,NULL,2,false,CHOICE,0,0
e03a624c-b47c-5e00-aa05-6b0005169593,2026-09-08T00:00:00,2026-09-08T00:00:00,0,31d0cc88-53bf-5803-8ed8-f78326f38f65,c3c11183-6894-5c6a-a837-2cfb739170ee,NULL,NULL,NULL,2,false,CHOICE,0,1
a59e7461-baf0-5127-963c-b0aabd8ac6f6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,650b4475-161e-5773-a6dd-9902b53b1b90,424925a3-7f59-5fdc-b135-79e81acafde8,NULL,NULL,NULL,3,false,CHOICE,0,0
56e70234-1721-58a5-8b32-6c646ccb7325,2026-09-08T00:00:00,2026-09-08T00:00:00,0,650b4475-161e-5773-a6dd-9902b53b1b90,535af708-4aa6-52e5-abd9-84cd21100d7c,NULL,NULL,NULL,3,false,CHOICE,0,1
b642cf56-b1a9-556b-a783-c6a0b0df6f45,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2a5179ca-de00-583c-b35d-783ca9674f12,0f4c971b-db4b-52b0-821d-dfff5f99e98d,NULL,NULL,NULL,1,true,FIXED,NULL,0
b06f04bf-22c0-5887-9742-d1e24e20caeb,2026-09-08T00:00:00,2026-09-08T00:00:00,0,06bbfca4-906b-5ace-aa67-43729ea9c7c2,d54aeaf8-2253-5b98-95d1-e815090d166f,NULL,NULL,NULL,3,false,FIXED,NULL,0
98cefc87-73c2-50b8-927b-b532ee22cbcf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,06bbfca4-906b-5ace-aa67-43729ea9c7c2,0f4c971b-db4b-52b0-821d-dfff5f99e98d,NULL,NULL,NULL,1,true,FIXED,NULL,1
52637f6b-ec2c-5ad5-a7aa-d78bd251e2d5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8f8a8c37-e580-520d-857f-bfa76065c894,650c837b-df0e-5780-ba3c-262ac995fff8,NULL,NULL,NULL,1,false,FIXED,NULL,0
96263f5d-c984-5a86-9570-9604056bcdcc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8f8a8c37-e580-520d-857f-bfa76065c894,c7034b0f-b8ec-5a77-b770-770ba3615206,NULL,NULL,NULL,1,false,FIXED,NULL,1
019a8467-2e5b-598c-9979-e327df5769f9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,10977c43-f32d-53ff-ba5e-cdbb70915a2b,e3b42b49-ad63-5a9f-bc25-7b23b048681e,NULL,NULL,NULL,1,false,FIXED,NULL,0
3c06e447-5bac-5053-9f4a-3b43f207b6f8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,10977c43-f32d-53ff-ba5e-cdbb70915a2b,18d97902-b4da-5cd5-a971-e0ac55537d82,NULL,NULL,NULL,1,false,FIXED,NULL,1
7a62bd9d-53d1-564f-a092-9cbb8309459d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,91d5faa5-7f63-5682-9245-acba9da4402f,8d383230-917f-5b76-83af-ab76782fa7eb,NULL,NULL,NULL,2,false,FIXED,NULL,0
581e304d-fe9d-587f-8660-d331b2a5606c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,708e18d6-f330-53cc-9e0f-389411b08f69,3a7854c5-3717-53ff-8d36-985ea72c156f,NULL,NULL,NULL,2,false,CHOICE,0,0
25bb91f0-a2c4-59f5-ab3d-912848f352c8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,708e18d6-f330-53cc-9e0f-389411b08f69,b4fdfb7a-3518-5b7f-ae4d-bf95beafc415,NULL,NULL,NULL,2,false,CHOICE,0,1
6d624b27-b803-5572-996b-ba41227f019f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,05cab242-7b62-517c-a07a-611bcd836b99,3bd12552-9969-59ac-b4f0-254bd88ff434,NULL,NULL,NULL,2,false,FIXED,NULL,0
1dc75ec9-bfac-5d8c-b3eb-1c2d9be633da,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8110fc39-e989-5f05-a2d4-d00c5c892c27,f9c03737-c1c5-5ad1-b867-3d38f280cf00,NULL,NULL,NULL,2,false,CHOICE,0,0
a4643aaa-02a9-543d-baa1-8834da39e447,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8110fc39-e989-5f05-a2d4-d00c5c892c27,d6558388-f413-538e-a76e-e21a8c383dff,NULL,NULL,NULL,2,false,CHOICE,0,1
33ccf32d-ef14-58e4-8168-9056a5580c11,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2e933f81-7e12-53f0-8f2a-3306697450f1,8cde1b61-3e1f-5395-b8f4-6572e60eabb8,NULL,NULL,NULL,2,false,FIXED,NULL,0
e609b6af-a69d-58f0-b225-7fc053ea8374,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d44d3782-ffcb-587d-9004-1eb2b2071d26,cd589842-f821-558b-8fb1-e083e7a9f497,NULL,NULL,NULL,2,false,FIXED,NULL,0
2cdeddcd-2037-579f-a05c-0e55ddb6acee,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8b3a26e9-8191-5e79-a84d-9f6e98f98079,ff1d1362-b2d9-565c-b535-78281fb16d7d,NULL,NULL,NULL,2,false,FIXED,NULL,0
48198323-2aa0-557b-a27d-fc40a41df24e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b5472ead-3303-57fa-90f6-b1874f62af94,NULL,Etherealness,NULL,NULL,1,false,FIXED,NULL,0
a0064130-0414-5685-a9c9-45ba24e1832d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4c20102a-db80-584b-83db-12534911026a,fb2d7c0c-4d14-532f-8d98-cc4b6fbcda2a,NULL,NULL,NULL,2,false,FIXED,NULL,0
9726e88e-e6ec-5589-8d37-0d8870424d29,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b62c23e5-f53a-5734-b2e8-9b0d292a392e,66858ba9-2851-50b3-ba8c-50bd2d527cf9,NULL,NULL,NULL,2,false,FIXED,NULL,0
63e3f120-891c-5d00-910b-f8bce96a2c0e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b62c23e5-f53a-5734-b2e8-9b0d292a392e,d5d60582-d08d-5df4-abfe-41bef50a18af,NULL,NULL,NULL,1,false,CHOICE,0,1
5dd1782f-4379-58b5-8e40-eafca1fa89a1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b62c23e5-f53a-5734-b2e8-9b0d292a392e,46ea5631-e73b-5281-843e-25fa8d670d5e,NULL,NULL,NULL,1,false,CHOICE,0,2
0ce42d77-8ecc-5ee3-9999-8ecf2873bff1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3460e186-79e6-56d9-89a8-e81ef2e9a9c7,422564ed-4750-5958-8030-74355a557bcd,NULL,NULL,NULL,3,false,FIXED,NULL,0
d5d379b4-303e-596e-8024-3ed3ca4bcd47,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3460e186-79e6-56d9-89a8-e81ef2e9a9c7,9062399e-ff05-5eee-9b60-6b7ede8f9f5a,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,1
476adca0-529d-51db-99a6-0f8a0064f081,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6e3cb287-75c7-594c-93a8-1c340e49a2a3,1a0ac6da-4761-509f-9a50-0e67d44299bf,NULL,NULL,NULL,1,false,FIXED,NULL,0
28cccb14-1c77-551c-bd61-156f7ac8be97,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a6a2a298-5ef8-54ea-b76e-4eced7c8b237,NULL,NULL,NULL,Disengage,1,false,CHOICE,0,0
fb2a1920-8b4f-5cbe-ae89-87c051575606,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a6a2a298-5ef8-54ea-b76e-4eced7c8b237,NULL,NULL,NULL,Hide,1,false,CHOICE,0,1
d35d0dcd-48c6-51bc-9568-6c72b3662498,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f80d59d4-bff5-59be-9931-72f185cb78a0,NULL,NULL,NULL,Disengage,1,false,CHOICE,0,0
c9fb80f5-6082-5d4b-bd83-47d4c0eb767f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f80d59d4-bff5-59be-9931-72f185cb78a0,NULL,NULL,NULL,Hide,1,false,CHOICE,0,1
24249045-0edd-5cda-8f1c-48cc22f0db53,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d41991fc-a23c-5300-8f21-122becf2609c,73afbc57-f821-5f71-b32a-452bfca38c7d,NULL,NULL,NULL,2,false,CHOICE,0,0
bd0b1d90-a0d0-54f6-94d3-c17dff04cd8c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d41991fc-a23c-5300-8f21-122becf2609c,7110a5d5-c604-5161-914e-b43ed2670ff9,NULL,NULL,NULL,2,false,CHOICE,0,1
37257517-6503-5ef0-96d4-1c546cab7cb2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e162307f-b7f3-5cbf-ad9a-a24e2d545bf9,NULL,NULL,NULL,Disengage,1,false,CHOICE,0,0
beac1d36-9f10-50f0-a8c3-5758ac8a26bd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e162307f-b7f3-5cbf-ad9a-a24e2d545bf9,NULL,NULL,NULL,Hide,1,false,CHOICE,0,1
2bc99023-bde0-5122-922d-e0d305b27839,2026-09-08T00:00:00,2026-09-08T00:00:00,0,558d010b-8e87-5438-aa60-0a5f4312431c,308de99f-745d-56f3-ba70-1b87fc0b1d21,NULL,NULL,NULL,2,false,FIXED,NULL,0
9ce3b7d3-f31d-55b7-923b-00f1db776d03,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1b9320e9-4268-5e96-89b9-2691238d77f2,7d9ec75e-e212-505c-9740-7a04958f3054,NULL,NULL,NULL,3,false,FIXED,NULL,0
ac88d251-8b31-50d3-a011-026abd3129ad,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1b9320e9-4268-5e96-89b9-2691238d77f2,35928a77-df75-5d17-896e-b1e4c73a1ccc,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,1
27589771-8982-5306-8107-1bc3221b5a75,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0d110f95-8698-5866-bed8-1e20f657ac01,5fe9d78c-ab18-5d1a-86d7-0f4a1718fa7d,NULL,NULL,NULL,3,false,FIXED,NULL,0
348ab47f-0e84-55b1-9fbd-6ae9cafc5119,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0d110f95-8698-5866-bed8-1e20f657ac01,0959c9da-5f3c-50e9-8a0c-6ea6fbff519c,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,1
2018dab8-7542-5323-be1c-36adb65d650e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,592888da-dd78-58fd-852c-f31c868d45c1,0959c9da-5f3c-50e9-8a0c-6ea6fbff519c,NULL,NULL,NULL,1,false,FIXED,NULL,0
39022d72-535e-5fe1-96f8-4b5420013dfc,2026-09-08T00:00:00,2026-09-08T00:00:00,0,592888da-dd78-58fd-852c-f31c868d45c1,NULL,Guiding Bolt,2,NULL,1,false,FIXED,NULL,1
cbdf7efa-8ea1-5389-b334-b3d4c7bcfb86,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e6ce9b13-101e-5364-8f63-e213c5c3c969,5fe9d78c-ab18-5d1a-86d7-0f4a1718fa7d,NULL,NULL,NULL,1,false,FIXED,NULL,0
088da593-8651-5fdf-bc4e-e7efa727c3f1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d161b7f2-56a1-5378-82d8-76b7c8d81b13,c2dea7cf-dc55-5af9-9176-ffe039d0c5c3,NULL,NULL,NULL,3,false,FIXED,NULL,0
4136c8fe-eaba-5cbf-86d8-08c8272d7884,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d161b7f2-56a1-5378-82d8-76b7c8d81b13,d7a56e7f-aa13-576a-8eea-0e72dabba0d6,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,1
74531f45-8024-546e-80af-020b51e68837,2026-09-08T00:00:00,2026-09-08T00:00:00,0,13c85f83-8843-5e4c-b835-246f925ce708,d7a56e7f-aa13-576a-8eea-0e72dabba0d6,NULL,NULL,NULL,1,false,FIXED,NULL,0
781aed4a-49d5-5254-9261-165417783917,2026-09-08T00:00:00,2026-09-08T00:00:00,0,13c85f83-8843-5e4c-b835-246f925ce708,NULL,Guiding Bolt,4,NULL,1,false,FIXED,NULL,1
bc6b2cd1-ba47-58fd-85d8-9ba9ba628bd1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,da612301-14d2-5e68-be0d-b89ebad8dab3,c2dea7cf-dc55-5af9-9176-ffe039d0c5c3,NULL,NULL,NULL,1,false,FIXED,NULL,0
d2cca39d-5dd1-5029-a165-007d65569327,2026-09-08T00:00:00,2026-09-08T00:00:00,0,12953be6-b841-5a8d-8132-52ece5dc6718,eed9cb2c-5574-5c52-a238-8b2ca945c94b,NULL,NULL,NULL,2,false,FIXED,NULL,0
482a71d4-eaf6-5582-8053-f89dc82c5f79,2026-09-08T00:00:00,2026-09-08T00:00:00,0,405acbd6-bb07-5bfe-aab7-f0fead54108b,d15c0d2e-f00b-5098-9543-950e0b6ba693,NULL,NULL,NULL,3,false,FIXED,NULL,0
b73b031c-e9a4-53f0-9061-4cb2bbf52b77,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1243e632-e17c-5d69-92d4-7e91fdc13b7c,4c7fc5db-f7bb-5d11-9a23-3daf93b9be79,NULL,NULL,NULL,3,false,FIXED,NULL,0
bd555859-0e17-59eb-bc9d-23d52183d920,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1243e632-e17c-5d69-92d4-7e91fdc13b7c,0b121e1c-1c19-53e2-a657-847e8aec718b,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,1
ec7bc4c2-9241-5f00-b61f-15fc7d0e3e69,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f2ed7abc-468a-5038-ba77-487596b5004f,0b121e1c-1c19-53e2-a657-847e8aec718b,NULL,NULL,NULL,1,false,FIXED,NULL,0
2e7ede7f-bc9a-5ff8-8e3b-513c1d73991d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f2ed7abc-468a-5038-ba77-487596b5004f,NULL,Mind Spike,3,NULL,1,false,FIXED,NULL,1
fdca7684-c962-5da5-9184-0e8749970da2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d661501d-d878-5a3a-b503-056ad9976c7b,4c7fc5db-f7bb-5d11-9a23-3daf93b9be79,NULL,NULL,NULL,1,false,FIXED,NULL,0
c2595816-97d6-5213-ab7d-d694e0a78964,2026-09-08T00:00:00,2026-09-08T00:00:00,0,70026771-fe8d-5f41-993e-2582fe0e7a9b,d72c1438-1077-5a64-86ee-05d878185fbc,NULL,NULL,NULL,3,false,FIXED,NULL,0
1c6174b2-6aad-593a-a5a1-342d9585811a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,70026771-fe8d-5f41-993e-2582fe0e7a9b,a3464896-6123-5086-a152-f12ffa7528ee,NULL,NULL,NULL,1,true,REPLACEMENT,NULL,1
00da76a2-db0b-546a-a38c-ff010c829fa1,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fc2547c5-ea4b-57a0-bb78-4494c23da3fd,a3464896-6123-5086-a152-f12ffa7528ee,NULL,NULL,NULL,1,false,FIXED,NULL,0
04849d2e-49bf-5de3-9f8a-a85e53e93625,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fc2547c5-ea4b-57a0-bb78-4494c23da3fd,NULL,Mind Spike,5,NULL,1,false,FIXED,NULL,1
d0813f65-1465-5a1d-aca7-83c112026b76,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6a05b429-7815-5336-af2c-9743e600a151,d72c1438-1077-5a64-86ee-05d878185fbc,NULL,NULL,NULL,1,false,FIXED,NULL,0
1ad11760-e5b0-5aa0-aa37-d4399c235fc9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c5a4592b-2046-517f-9609-610a3cd41134,cdb0ba6a-f318-5553-b5b2-52ea8b7c85b1,NULL,NULL,NULL,2,false,FIXED,NULL,0
d0e77b88-14d0-5ae3-bf23-89319c50b5ed,2026-09-08T00:00:00,2026-09-08T00:00:00,0,59fb46c8-ff3d-5d94-986d-287f00a638e8,613aef97-7b44-59b3-92f2-9f39f291bf32,NULL,NULL,NULL,1,false,FIXED,NULL,0
676f21bd-bb3b-5942-adc0-6435611516b6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,59fb46c8-ff3d-5d94-986d-287f00a638e8,65047707-516b-5976-be9d-cca52d507314,NULL,NULL,NULL,1,false,FIXED,NULL,1
