id,created_at,updated_at,version,feature_id,ordinal,step_trigger,target_filter,delivery,attack_kind,attack_bonus,attack_bonus_source,reach_feet,range_feet,range_long_feet,save_ability,save_dc,save_dc_source
ce021234-c155-51d7-a851-0be9914ac300,2026-09-08T00:00:00,2026-09-08T00:00:00,0,07e2bd14-4171-5ec4-b841-e8c5ee599357,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bee4a44b-bf53-5513-bce6-f2ab2880ebc5,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b8b27367-3e84-5c81-8460-6d5e9e6d7ae3,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
deacacfe-eefc-54f5-ba2b-b1f8f86dcaa6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,05cab242-7b62-517c-a07a-611bcd836b99,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ac918e08-d45a-5dd6-ac85-b8656d203c23,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3bd12552-9969-59ac-b4f0-254bd88ff434,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,7,FIXED,5,NULL,NULL,NULL,NULL,NULL
80345ecf-f8ec-56d5-8431-df0030381928,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8110fc39-e989-5f05-a2d4-d00c5c892c27,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e10da62f-1c9a-5b87-9f22-80f56d9d671d,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f9c03737-c1c5-5ad1-b867-3d38f280cf00,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,9,FIXED,10,NULL,NULL,NULL,NULL,NULL
d9c6bfe6-f055-598c-90a6-60d7c0fbbf96,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d6558388-f413-538e-a76e-e21a8c383dff,0,ALWAYS,NULL,ATTACK_ROLL,RANGED,9,FIXED,NULL,150,600,NULL,NULL,NULL
5a1bfa79-7c04-5741-af9a-b1358e2a59bf,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ec2e40c5-87fb-5ebc-b214-bee6b28125ae,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
265f028b-70eb-5746-a064-b8e6763d41ee,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5318c4df-6733-5173-9a6b-d044cb49a118,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c020c48a-e0db-5d9c-8cc3-ad20d79f7629,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2e933f81-7e12-53f0-8f2a-3306697450f1,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
16a8e557-216d-5d9c-9ad4-636f89570b21,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8cde1b61-3e1f-5395-b8f4-6572e60eabb8,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,2,FIXED,10,NULL,NULL,NULL,NULL,NULL
eed6aa81-0e66-5242-8109-06e53e4249f0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,010b78f2-aa9b-51d9-9f6e-646583c5890b,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
89fb1cad-993d-5d3b-ac38-c674b59c5c9a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d44d3782-ffcb-587d-9004-1eb2b2071d26,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2949f7bf-03ff-5c37-bdf6-bb27b1d69800,2026-09-08T00:00:00,2026-09-08T00:00:00,0,cd589842-f821-558b-8fb1-e083e7a9f497,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
30a828e2-3f09-56b4-9ce0-9a30e5ca41d8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a3d5fdf7-df97-5a27-8ceb-fdc721f9ad6c,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a2426079-75a3-52ea-ac7f-8cd87eb8e65e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fcda2fe3-a61e-5414-a27d-bd59ffc10e09,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4fe7ff8f-f3bf-5f61-9760-24244513338e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,dfd7ac4f-95d9-5e76-9b07-6a395e4b7efe,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
3dc95ee3-6fd5-5c8a-b422-a5bafbe3e234,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4c980cfe-60f6-5744-b38e-0dc52848f7e9,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,DEXTERITY,12,FIXED
b8fdfa5f-7116-5a36-a472-d1dd0a6dda0c,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8b94f806-cfe8-5a6a-8e56-6d9a5793b8c8,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,CONSTITUTION,10,FIXED
e8a3968c-45c9-504e-ae1e-fd7b653ce8be,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b21a3b63-5ab6-50ee-9810-562d23bedc10,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,5,FIXED,5,NULL,NULL,NULL,NULL,NULL
4073966d-22a4-54a8-a20c-eb2fefe2b720,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c0a16560-084b-5154-88a5-ce3a9a285787,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,5,FIXED,5,NULL,NULL,NULL,NULL,NULL
d9dd5b60-70ea-5fdc-8063-3e3589f8943b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c0a16560-084b-5154-88a5-ce3a9a285787,1,ON_PREVIOUS_HIT,If the target is a non-Undead creature,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,CONSTITUTION,10,FIXED
13346166-198a-5469-a430-c9babd27b2c7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c15a6afb-065e-5dc4-b28b-0cc7412aeab2,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
96894d43-825b-5a87-baae-fed2451fd45f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,06668465-0cf2-5b34-b8eb-4c33cf69b950,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47ab6bb1-0d0f-5d86-b6bb-644dc548486f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8b3a26e9-8191-5e79-a84d-9f6e98f98079,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c16fb4bb-1c64-5d6b-820d-69cd74a59d7f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ff1d1362-b2d9-565c-b535-78281fb16d7d,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,5,FIXED,5,NULL,NULL,NULL,NULL,NULL
f88757ff-22ce-55f2-bcd1-758f11a29fd4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b5472ead-3303-57fa-90f6-b1874f62af94,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
94213cf7-fc28-5c54-b632-a0940e8df9db,2026-09-08T00:00:00,2026-09-08T00:00:00,0,01477a5d-c282-5475-8ac6-f61e88cba755,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,WISDOM,13,FIXED
149e4560-0535-5518-83a9-42dc5cad4f56,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a0e0be93-c02f-5d81-b16f-45ce7c2cebdb,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,5,NULL,CHARISMA,13,FIXED
4466c5b5-0409-5c62-a3d8-45ad2dfed960,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4c20102a-db80-584b-83db-12534911026a,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ecf33371-092b-5d25-9a0c-d28f0a326f08,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fb2d7c0c-4d14-532f-8d98-cc4b6fbcda2a,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
782a7d92-4eaa-56ea-a92a-f7119778729e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,12d3b62d-65fe-583e-affb-1d9881039c9d,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
05f05fef-791d-562f-92a9-d2135a2f1534,2026-09-08T00:00:00,2026-09-08T00:00:00,0,12d3b62d-65fe-583e-affb-1d9881039c9d,1,ON_PREVIOUS_HIT,If the target is a creature that isn't an Undead or elf,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,CONSTITUTION,10,FIXED
2ff4324d-775d-5e36-b635-e14cb4ffe8f2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,71d876e6-2b65-524a-b1a9-b18b7906fe32,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a577adcc-6b33-565d-9577-acae451a506e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,36bd41a8-1295-5a87-bb05-d6de422b9288,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,20,NULL,WISDOM,10,FIXED
bbd9201c-c4c5-59a4-9fb8-80f2601da98e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,ddc5f32f-cffc-5004-bcf5-5e0512f9d56f,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,2,FIXED,5,NULL,NULL,NULL,NULL,NULL
4a138a02-1fed-5bdc-863f-7f5bb65ef683,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d8a6e63d-8a4f-5585-88ab-0f4d381d2925,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,30,NULL,DEXTERITY,10,FIXED
ba679e5f-31c6-5ad0-ac1e-23f79bde70ac,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0f537619-36bc-5300-a246-f1d1227d61c7,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9653b329-4572-5ca8-afae-6d4c95398245,2026-09-08T00:00:00,2026-09-08T00:00:00,0,832f00fe-1dc3-595f-98df-9ae0d6dbb3e6,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79ad8cb8-14e1-5196-a8a5-af82a6c4b3fe,2026-09-08T00:00:00,2026-09-08T00:00:00,0,b62c23e5-f53a-5734-b2e8-9b0d292a392e,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b812b8aa-c713-5c33-9d75-d8d52b3362e7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,66858ba9-2851-50b3-ba8c-50bd2d527cf9,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,9,FIXED,10,NULL,NULL,NULL,NULL,NULL
f6b8297b-487a-50a9-ba8c-1a80dc32b3fd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d5d60582-d08d-5df4-abfe-41bef50a18af,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,DEXTERITY,17,FIXED
17daf160-cbff-585e-aaa1-9b1279921d44,2026-09-08T00:00:00,2026-09-08T00:00:00,0,46ea5631-e73b-5281-843e-25fa8d670d5e,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6c6757f0-2fe5-5f95-9ed4-10b5ecf39682,2026-09-08T00:00:00,2026-09-08T00:00:00,0,3460e186-79e6-56d9-89a8-e81ef2e9a9c7,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
f6886cce-74ce-5f07-bc77-d5264158362e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,422564ed-4750-5958-8030-74355a557bcd,0,ALWAYS,NULL,ATTACK_ROLL,MELEE_OR_RANGED,7,FIXED,5,NULL,NULL,NULL,NULL,NULL
a23c1c56-d008-5458-ad22-b073c45528d3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,9062399e-ff05-5eee-9b60-6b7ede8f9f5a,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,5,NULL,STRENGTH,15,FIXED
ee3b364f-e5ae-5d07-81f0-de19f838ebd4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8f37c1ef-099b-514b-938d-15478e629ca5,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b452bf97-d921-532e-98f8-0d97cd0090fa,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1a0ac6da-4761-509f-9a50-0e67d44299bf,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
51d01c39-201c-5523-a92b-6b11ef92a5e2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6aa07482-d359-59b1-b6f8-81e6aff98713,0,ALWAYS,NULL,ATTACK_ROLL,RANGED,3,FIXED,NULL,150,600,NULL,NULL,NULL
9b547c35-c737-5f37-bf7e-575e47356a57,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6e3cb287-75c7-594c-93a8-1c340e49a2a3,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
98f31d0b-5c64-50cd-aac1-fcb4d498a5fd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8a4992b1-b236-5e7a-bff3-383a58a4cfee,0,ALWAYS,NULL,ATTACK_ROLL,MELEE_OR_RANGED,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
87b4f2a0-e6e9-5eb9-81fd-1810275fb413,2026-09-08T00:00:00,2026-09-08T00:00:00,0,a6a2a298-5ef8-54ea-b76e-4eced7c8b237,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7d52f528-7c04-54ad-aa59-65f343888efd,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e796320e-f27c-5de5-a9fc-b07b797e650c,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
3a4f289b-7c0d-502c-840e-dd601cebfb7e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,777b62ff-01c5-5886-9a74-f99787d73a91,0,ALWAYS,NULL,ATTACK_ROLL,RANGED,4,FIXED,NULL,80,320,NULL,NULL,NULL
47afe8b8-d54d-57fc-b643-be5afaab0837,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f80d59d4-bff5-59be-9931-72f185cb78a0,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dc075fc9-1716-5621-9e3d-43347232755f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d41991fc-a23c-5300-8f21-122becf2609c,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
35ccd95c-8f2a-591d-81e4-d9915f70fc94,2026-09-08T00:00:00,2026-09-08T00:00:00,0,73afbc57-f821-5f71-b32a-452bfca38c7d,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
312899da-0093-5baf-b582-c1bce4169866,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7110a5d5-c604-5161-914e-b43ed2670ff9,0,ALWAYS,NULL,ATTACK_ROLL,RANGED,4,FIXED,NULL,80,320,NULL,NULL,NULL
e9dc50e4-bc1f-5f0c-bb81-e3eef11463e0,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e162307f-b7f3-5cbf-ad9a-a24e2d545bf9,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9c4d8dd0-ebda-5041-88b4-620b153d1d3f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d7036eff-1364-53e9-84de-acd2c7296813,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
0e022f0b-5033-599e-a288-8ac8b44c9ce2,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0fa2761c-422e-55f2-8a9e-11829c5e78f6,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
797a01e5-d2ee-51a6-89aa-fb3c57f08ff7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,558d010b-8e87-5438-aa60-0a5f4312431c,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8e0067eb-360f-54fd-8e0d-435b0ba7881f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,308de99f-745d-56f3-ba70-1b87fc0b1d21,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,6,FIXED,5,NULL,NULL,NULL,NULL,NULL
77792d0d-9f82-5077-95a2-46b4966c104f,2026-09-08T00:00:00,2026-09-08T00:00:00,0,fa04c607-1215-58c5-8174-3d2cc9397013,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,DEXTERITY,13,FIXED
b3c58291-97ff-51bc-b6c6-2c08dfb598c3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,80f97c89-0b2d-5c75-abd1-d1c36a143a07,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,STRENGTH,13,FIXED
4dae4a1f-eeda-5a90-89f4-ded0698aa422,2026-09-08T00:00:00,2026-09-08T00:00:00,0,6c1de63d-38c7-56e3-b3cb-57f794585c4f,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
697cd4ee-ae84-539b-a523-ac9cbc4ebf61,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1b9320e9-4268-5e96-89b9-2691238d77f2,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
76cc2619-a0a6-5f22-be6f-ca3eaa031c94,2026-09-08T00:00:00,2026-09-08T00:00:00,0,7d9ec75e-e212-505c-9740-7a04958f3054,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,10,FIXED,10,NULL,NULL,NULL,NULL,NULL
c6a53a69-9b09-5780-9e28-a4aa2dd5cc90,2026-09-08T00:00:00,2026-09-08T00:00:00,0,f89d5e21-70c8-5d18-830b-7b2970b37b8c,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,DEXTERITY,17,FIXED
2440fc86-ef0e-5eb1-8ec8-6855f8b37d2a,2026-09-08T00:00:00,2026-09-08T00:00:00,0,35928a77-df75-5d17-896e-b1e4c73a1ccc,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,STRENGTH,17,FIXED
7038ace5-8340-51bc-9e98-e8384a1a6bf7,2026-09-08T00:00:00,2026-09-08T00:00:00,0,8fb28997-9bb9-54be-a971-59b898e0930f,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
53a659c5-e63f-51e7-82b8-df59024ab835,2026-09-08T00:00:00,2026-09-08T00:00:00,0,022df97b-018d-5f4c-85b6-cb4f0b6e4981,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b49627ff-d17e-5da3-b7b2-f6b39c63a6c3,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0d110f95-8698-5866-bed8-1e20f657ac01,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2e16fa82-7c01-53e6-88b2-a9f5fbdd2f87,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5fe9d78c-ab18-5d1a-86d7-0f4a1718fa7d,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,14,FIXED,10,NULL,NULL,NULL,NULL,NULL
9e6a9ada-cc8b-50df-9a07-db076d5d2090,2026-09-08T00:00:00,2026-09-08T00:00:00,0,cb65f0f8-81b0-5855-98e3-821058b58940,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,DEXTERITY,21,FIXED
9efe340a-4184-5f24-a0e6-96745382b32b,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0959c9da-5f3c-50e9-8a0c-6ea6fbff519c,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,STRENGTH,21,FIXED
e9d53ab8-2b61-5f57-8029-e10942a26ea4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,58f65625-38b9-5eb5-94f0-6d325117770b,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,120,NULL,CHARISMA,21,FIXED
70adb247-7e75-52bc-bd65-16dc2c94bf2e,2026-09-08T00:00:00,2026-09-08T00:00:00,0,592888da-dd78-58fd-852c-f31c868d45c1,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c413c3c8-bf80-5ab2-81a0-851407bc61ca,2026-09-08T00:00:00,2026-09-08T00:00:00,0,e6ce9b13-101e-5364-8f63-e213c5c3c969,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
e38bfbc4-2f1d-556b-8f0b-0fd336549918,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4b391a8d-0a36-539f-8bbd-99625bba8cd2,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
58046309-5c7d-533c-a9cc-7607a699f358,2026-09-08T00:00:00,2026-09-08T00:00:00,0,50b1aaff-8019-58aa-ae12-cbf18df1cac1,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14623615-323d-562e-b2f4-555d4432fad4,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d161b7f2-56a1-5378-82d8-76b7c8d81b13,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b721b683-1103-5b7d-b178-fa45ad8113c9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c2dea7cf-dc55-5af9-9176-ffe039d0c5c3,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bc8bb47e-454c-5e6b-afb6-935ecdf8d602,2026-09-08T00:00:00,2026-09-08T00:00:00,0,c3ca4f5e-9a9b-5789-8ee0-fc70e6d82cfa,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,DEXTERITY,24,FIXED
1a1e9ba7-54e6-52ff-a4b3-0353d33860d6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d7a56e7f-aa13-576a-8eea-0e72dabba0d6,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,STRENGTH,24,FIXED
60714d54-70be-54f1-9f36-f0ea94141df9,2026-09-08T00:00:00,2026-09-08T00:00:00,0,4ab1325f-ccc4-5fbc-8988-a98cb113de15,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,120,NULL,CHARISMA,24,FIXED
61bc1224-5974-5417-bc88-418d59106527,2026-09-08T00:00:00,2026-09-08T00:00:00,0,13c85f83-8843-5e4c-b835-246f925ce708,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
79c52bc8-b534-5ce0-a2a1-d01a6cf03fb8,2026-09-08T00:00:00,2026-09-08T00:00:00,0,da612301-14d2-5e68-be0d-b89ebad8dab3,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
115a101e-c0e5-5719-91b1-929ffe3c9776,2026-09-08T00:00:00,2026-09-08T00:00:00,0,2277915b-7a5e-521c-b671-4709c65a971a,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,8,FIXED,5,NULL,NULL,NULL,NULL,NULL
7e363633-8322-5fc3-8d6a-075f00600983,2026-09-08T00:00:00,2026-09-08T00:00:00,0,5bf1512b-7134-5957-b7ed-c96edf3c5008,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,CONSTITUTION,15,FIXED
02af651a-fd84-5033-beaf-7206acd01c42,2026-09-08T00:00:00,2026-09-08T00:00:00,0,faab6699-0551-5efb-b361-fab86fe15269,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,5,NULL,DEXTERITY,16,FIXED
0652373f-f425-58d8-868e-46eb03aaca33,2026-09-08T00:00:00,2026-09-08T00:00:00,0,d84b78fb-351e-5912-a3bc-27292e35106b,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7f72fe8b-876f-5d52-971d-8023c329fac6,2026-09-08T00:00:00,2026-09-08T00:00:00,0,31a1804d-37c3-51a7-bce2-c2c34c9920c5,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c4b7a66e-6c50-5ab7-b3af-6efb3dc15474,2026-09-08T00:00:00,2026-09-08T00:00:00,0,0778b614-492b-5c09-8a18-e09337d4552e,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,3,FIXED,5,NULL,NULL,NULL,NULL,NULL
f09b730d-4115-5da4-9782-75defea8a661,2026-09-08T00:00:00,2026-09-08T00:00:00,0,274c07af-ef29-5c1f-9d7f-08aa57149cb5,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
db2e588e-bd21-56ff-a428-577d96e40884,2026-09-08T00:00:00,2026-09-08T00:00:00,0,12953be6-b841-5a8d-8132-52ece5dc6718,0,ALWAYS,NULL,AUTOMATIC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c7c859e2-bdf3-5cfc-8bb7-1cdf5d3ab190,2026-09-08T00:00:00,2026-09-08T00:00:00,0,eed9cb2c-5574-5c52-a238-8b2ca945c94b,0,ALWAYS,NULL,ATTACK_ROLL,MELEE,4,FIXED,5,NULL,NULL,NULL,NULL,NULL
185e7ea9-2399-5d97-aebb-3dd1269ca590,2026-09-08T00:00:00,2026-09-08T00:00:00,0,1ee89294-91b1-59f1-bd42-b184e28daa03,0,ALWAYS,NULL,SAVING_THROW,NULL,NULL,NULL,NULL,NULL,NULL,CONSTITUTION,11,FIXED
